tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,19.385051727294922,19.683021545410156,20.13233757019043,20.603187561035156,2021-06-13,18.725,19.075000000000003,19.691666666666663,21.51666666666667,test
2021-06-21,18.850540161132812,19.90195083618164,20.397634506225586,21.099266052246094,2021-06-20,19.11666666666667,19.966666666666665,21.25833333333333,21.891666666666666,test
2021-06-28,20.933012008666992,21.04832649230957,21.334375381469727,21.837371826171875,2021-06-27,21.25,21.51666666666667,21.724999999999998,22.933333333333337,test
2021-07-01,21.414257049560547,21.472068786621094,21.714962005615234,21.93062973022461,2021-06-30,21.25,21.608333333333334,22.383333333333336,23.166666666666668,test
2021-07-07,21.669830322265625,21.810226440429688,22.063947677612305,22.383792877197266,2021-07-06,21.25,21.608333333333334,22.70833333333334,23.21666666666667,test
2021-07-14,22.417884826660156,22.518611907958984,22.772472381591797,23.01427459716797,2021-07-13,21.25,22.70833333333334,22.908333333333335,23.849999999999998,test
2021-07-21,22.62276840209961,22.94442367553711,23.081340789794922,23.261859893798828,2021-07-20,22.108333333333334,22.741666666666664,23.11666666666667,23.71666666666667,test
2021-07-28,23.239917755126953,23.31507110595703,23.387981414794922,23.514266967773438,2021-07-27,21.908333333333335,22.108333333333334,22.75833333333333,23.625,test
2021-08-01,23.226282119750977,23.336313247680664,23.42101287841797,23.595462799072266,2021-07-31,21.908333333333335,22.108333333333334,22.75833333333333,23.66666666666667,test
2021-08-07,22.971128463745117,23.0415096282959,23.09788703918457,23.267929077148438,2021-08-06,21.908333333333335,22.208333333333332,22.75833333333333,23.66666666666667,test
2021-08-14,23.27033805847168,23.391948699951172,23.563392639160156,23.687625885009766,2021-08-13,20.866666666666664,21.875,22.0,22.958333333333332,test
2021-08-21,22.54446792602539,23.0483341217041,23.1934814453125,23.326793670654297,2021-08-20,19.974999999999998,20.283333333333335,21.791666666666668,22.23333333333333,test
2021-08-28,23.050735473632812,23.249664306640625,23.339969635009766,23.54071807861328,2021-08-27,18.1,19.974999999999998,20.866666666666664,21.90833333333333,test
2021-09-01,22.48944854736328,22.529752731323242,22.808067321777344,23.09636688232422,2021-08-31,18.1,19.974999999999998,20.283333333333335,21.691666666666666,test
2021-09-07,21.541961669921875,21.83917236328125,22.091976165771484,22.302310943603516,2021-09-06,18.000000000000004,18.225,19.974999999999998,20.591666666666665,test
2021-09-14,21.418201446533203,21.741077423095703,21.879413604736328,22.06085205078125,2021-09-13,16.416666666666668,18.083333333333332,18.683333333333334,20.09166666666667,test
2021-09-21,18.37490463256836,19.157733917236328,19.562728881835938,20.015796661376953,2021-09-20,16.416666666666668,18.000000000000004,18.225,18.974999999999998,test
2021-09-28,18.232261657714844,18.60000228881836,19.196170806884766,19.626811981201172,2021-09-27,15.841666666666667,16.566666666666666,17.166666666666668,18.566666666666666,test
2021-10-01,17.45326042175293,17.55377197265625,18.127073287963867,18.91604232788086,2021-09-30,15.491666666666667,16.416666666666668,17.14166666666667,18.40833333333333,test
2021-10-07,16.999353408813477,17.160919189453125,17.42254638671875,17.934417724609375,2021-10-06,15.491666666666667,15.841666666666667,16.566666666666666,18.015384615384615,test
2021-10-14,17.203929901123047,17.444063186645508,17.69215965270996,18.107967376708984,2021-10-13,12.407692307692308,14.792307692307691,16.353846153846153,17.14166666666667,test
2021-10-21,16.08078384399414,16.212007522583008,16.768692016601562,17.099748611450195,2021-10-20,12.407692307692308,14.192307692307692,15.638461538461534,16.59230769230769,test
2021-10-28,14.810026168823242,15.075783729553223,15.405805587768555,16.05352020263672,2021-10-27,12.23846153846154,12.423076923076922,13.330769230769228,15.638461538461538,test
2021-11-01,14.653167724609375,15.021815299987793,15.436332702636719,16.02151870727539,2021-10-31,12.23846153846154,12.423076923076922,13.23076923076923,15.576923076923078,test
2021-11-07,13.735808372497559,14.01727294921875,14.518942832946777,15.000936508178711,2021-11-06,12.015384615384615,12.407692307692308,13.046153846153848,14.146153846153844,test
2021-11-14,12.983667373657227,13.046285629272461,13.504878997802734,14.360563278198242,2021-11-13,10.984615384615385,12.23846153846154,12.76923076923077,13.915384615384616,test
2021-11-21,12.50051498413086,13.023716926574707,13.331802368164062,14.103076934814453,2021-11-20,9.084615384615386,10.676923076923078,12.015384615384615,13.046153846153848,test
2021-11-28,11.433624267578125,12.18029499053955,12.453808784484863,12.95040512084961,2021-11-27,7.038461538461539,8.46923076923077,10.484615384615385,12.76153846153846,test
2021-12-01,11.769800186157227,11.89323616027832,12.194746971130371,13.142805099487305,2021-11-30,7.038461538461539,8.46923076923077,9.461538461538462,11.338461538461539,test
2021-12-07,11.502443313598633,11.715677261352539,12.161428451538086,12.738253593444824,2021-12-06,7.038461538461539,8.46923076923077,9.461538461538462,10.784615384615385,test
2021-12-14,11.052380561828613,11.679450988769531,11.95822525024414,12.632746696472168,2021-12-13,7.038461538461539,8.46923076923077,9.007692307692308,10.484615384615385,test
2021-12-21,10.382965087890625,11.143838882446289,11.264074325561523,11.4642972946167,2021-12-20,2.876923076923077,6.230769230769232,8.492307692307692,9.623076923076923,test
2021-12-28,9.650161743164062,10.01580810546875,10.39234447479248,10.650213241577148,2021-12-27,2.876923076923077,4.223076923076922,6.230769230769232,8.861538461538462,test
2022-01-01,9.970582962036133,10.174112319946289,10.517508506774902,10.896024703979492,2021-12-31,2.876923076923077,4.223076923076922,6.153846153846154,8.507692307692308,test
2022-01-07,9.697311401367188,9.785517692565918,10.055700302124023,10.318445205688477,2022-01-06,2.876923076923077,4.223076923076922,6.153846153846154,8.123076923076923,test
2022-01-14,9.159942626953125,9.506049156188965,9.594438552856445,9.797401428222656,2022-01-13,2.876923076923077,4.223076923076922,6.153846153846154,7.523076923076923,test
2022-01-21,3.3508191108703613,3.6933279037475586,4.421545028686523,5.027425289154053,2022-01-20,4.223076923076922,5.507692307692308,6.6692307692307695,8.123076923076923,test
