tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,fc_d1,fc_d2,fc_d3,fc_d4,fc_d5,fc_d6,fc_d7,fc_d8,fc_d9,fc_d10,fc_d11,fc_d12,fc_d13,fc_d14,fc_d15,fc_d16,fc_d17,fc_d18,fc_d19,fc_d20,fc_d21,fc_d22,fc_d23,fc_d24,fc_d25,fc_d26,fc_d27,fc_d28,fc_d29,fc_d30,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,35.94554158046547,35.380652974995925,35.01929446530321,34.53636490887277,33.8056379729349,33.44867310993646,34.04603534178723,33.394139819472045,34.05835462667498,34.84133560775047,35.02293908283261,34.52483608913663,34.77603554650533,34.529381787221915,34.265818404265865,34.40698198200115,34.56382934744152,35.301787881888266,34.78055489999775,34.712403717993354,33.95145535574453,34.12609222923204,34.2985478372943,34.79485686891367,34.910837534724116,33.843768475047014,33.69032902407788,33.99557439297847,34.53636490887277,35.01929446530321,35.380652974995925,35.759467589742755,35.94554158046547,35.37509283533186,2021-06-13,38.108333333333334,36.84166666666666,36.15833333333333,34.025,test
2021-06-21,35.78261132171403,35.21676446616926,34.95275046067734,34.59436486579897,31.996464623950697,32.99195278491184,33.255609402961724,33.34179929311861,33.72267264191318,34.04386203750076,34.89443566323596,34.450312145650635,34.435053874990246,33.710344852391835,33.90982840056021,34.09931980997157,34.607302333768395,34.73128935945611,33.66971935788149,33.52004443024586,33.82787243699712,34.370432475137406,34.85457440617233,35.21676446616926,35.59614847338994,35.78261132171403,35.21242976243298,34.62541412516645,34.59436486579897,35.19049319978956,34.99318156761291,34.87824657929549,34.87960174953051,34.95275046067734,2021-06-20,38.958333333333336,36.95,36.65,35.13333333333333,test
2021-06-28,36.30433656349515,35.84632825827113,35.4059138413733,34.96752914827592,35.36119986219666,35.064081643664174,34.146147605481524,34.2131001846909,34.311707122965664,34.757510699928396,34.8387468830432,33.74796078755878,33.57824614869082,33.872340365229334,34.40549719170365,34.88319873308993,35.24095856859535,35.617322775605466,35.80170413938276,35.230097523788,34.64210471181638,34.61038422281671,35.206051778044035,35.008426338661295,34.89327402746459,34.89448173975917,34.96752914827592,34.91620193967553,35.4059138413733,35.309307059896454,35.614826482180824,36.30433656349515,36.22241339000396,35.84632825827113,2021-06-27,38.958333333333336,36.95,36.65,34.791666666666664,test
2021-07-01,36.35527478063854,35.97963141806637,35.665855651108075,35.29929803838674,35.97963141806637,35.53855900924525,35.614432483911465,35.44209535294353,34.177415342220904,33.88852041387995,34.100905155673544,34.57812935733811,35.01749116656875,35.3489705429188,35.70732047349595,35.879364044784424,35.29929803838674,34.705508700593015,34.6698049350395,35.26274210247087,35.06324508389559,34.946809874833924,34.94713685677672,35.01958085768573,34.96783976439401,35.45726926940371,35.36046891550972,35.665855651108075,36.35527478063854,36.2732894400505,35.89716165577428,35.06591544023134,35.18536249366839,35.52217588831727,2021-06-30,38.958333333333336,36.858333333333334,36.01666666666667,34.78333333333333,test
2021-07-07,36.3343578247622,36.252733202452,35.70386014802896,35.33825071387238,33.051512562560816,33.85258036462309,34.513863610152264,34.99743617113166,35.46037847099837,35.70386014802896,35.172818383521964,34.61259348394444,34.59989832273468,35.20861505733129,35.01993770931437,34.910874707950775,34.91628859053916,34.99221213006534,34.94286134905101,35.43392913673222,35.33825071387238,35.64440605089911,36.3343578247622,36.252733202452,35.87685363845402,35.04577688547826,35.165340123734246,35.50223329632403,35.6015286121084,36.01266168692496,36.31130075069531,35.898268369400625,35.35272072580615,35.46783628500817,2021-07-06,39.833333333333336,38.958333333333336,36.858333333333334,35.13333333333333,test
2021-07-14,36.32542828746976,36.24650525456095,35.637345888014934,35.31965241215797,34.065507590841264,34.22474412722748,34.951407670480904,34.843589060110524,34.78986224476434,34.83319596209056,34.9352051983859,34.90368704028435,35.40697005963192,35.31965241215797,35.63153736281376,36.32542828746976,36.24650525456095,35.8724653451528,35.04265591124857,35.16308894509092,35.50057994205613,35.6002852257477,36.01169778462052,36.310528234701124,35.897628636873186,35.35217118598854,35.46734842549878,35.637345888014934,35.45598072483602,34.73891327812163,34.49058782326367,34.4988119353689,35.27170651987856,35.04994857916547,2021-07-13,40.09166666666666,39.8,37.94166666666667,35.266666666666666,test
2021-07-21,36.353571460817214,36.270505077108744,35.68150097290751,35.500235264152856,34.81358168621649,35.35908181021401,35.3008375699265,35.63254465130707,36.33993830165341,36.270505077108744,35.902991900480494,35.07756903656444,35.20102481373452,35.54057009334825,35.64169746924173,36.05409589680632,36.353571460817214,35.94111120740884,35.39596633585412,35.51135575341568,35.68150097290751,35.500235264152856,34.78323453939899,34.53495883452168,34.54321742246944,35.31613414302243,35.09439164852402,34.756754538742676,34.98330835119014,35.39723894736754,35.628284468801766,35.55139596837402,35.2932617505699,35.516508110796735,2021-07-20,40.09166666666666,39.8,37.550000000000004,35.025000000000006,test
2021-07-28,36.178108443694185,35.79967098626309,35.483752023717265,35.2839017408292,34.29469601263546,34.64330385127055,35.13718189331628,35.344115901303375,35.82893539580379,36.178108443694185,35.79967098626309,35.27784800796744,35.40922236680464,35.5903247462789,35.41656750185115,34.70472735500734,34.45998176264292,34.47066573848325,35.24524490234451,35.02464212738721,34.68778624273857,34.91487585195405,35.32917190939329,35.56046889296538,35.483752023717265,35.22573546183698,35.449062447705785,35.51448824588817,35.19188874536891,35.2839017408292,35.39466411116752,35.305836012269516,34.68412567459299,34.66712486073838,2021-07-27,40.09166666666666,39.8,37.550000000000004,35.25,test
2021-08-01,36.77914287011706,36.218151898388854,35.57113683690233,35.30485111864629,36.69629138079763,36.77914287011706,36.218151898388854,35.57113683690233,35.61678254426666,35.73913677021525,35.52496638158524,34.785524541449924,34.52185901583657,34.5195740817494,35.28527119270795,35.05856885950348,34.717529906276624,34.94177096218968,35.354101347928214,35.5840509367237,35.50641047851442,35.247759828912635,35.470653643096334,35.535782786414885,35.212977480614626,35.30485111864629,35.415517964655,35.32662438738505,34.7048692978949,34.6878376156325,34.54390192979907,34.49175517333881,34.60349035156656,33.962263412707415,2021-07-31,40.09166666666666,39.8,37.550000000000004,35.266666666666666,test
2021-08-07,38.103406080754134,35.94041303160607,35.66457037874493,35.397071050327504,38.103406080754134,36.58767783670298,35.7919137874512,35.424826338794915,35.94041303160607,35.54234811134179,35.08387207009151,35.22766384610496,35.5848560835654,35.77700831054142,35.67346817367373,35.397071050327504,35.607790001057694,35.66457037874493,35.336035827598366,35.423981385899815,35.53195596932236,35.44121576715789,34.81819399580418,34.80029540097452,34.655765917450964,34.603212982838365,34.71466985828588,34.07325211528257,33.66448674644641,33.39825895674366,33.59644784073114,34.115478546880574,33.742846001712614,33.66922864886448,2021-08-06,40.09166666666666,36.391666666666666,35.55,34.86666666666667,test
2021-08-14,36.289085601771646,36.24835929128135,35.6334458662188,34.677237544882466,36.24835929128135,36.289085601771646,36.26412934250409,36.01179707161516,35.6334458662188,35.774184433693755,35.78295376091528,35.421615473416686,35.48703786725679,35.579597603224165,35.47828747664698,34.848015520596974,34.825159587088585,34.677237544882466,34.62234525247877,34.73220348513952,34.08968679716472,33.68016861646068,33.41342544313761,33.61125942824409,34.13004614268952,33.75724816824015,33.68351677824469,33.34898378054076,33.379555199361775,33.43912551163002,33.23124772121034,33.61755535746596,33.970379689880204,34.39654963283198,2021-08-13,36.391666666666666,35.94166666666667,35.15,33.925,test
2021-08-21,35.28744515377153,35.08787472103582,34.64887828889857,33.62264197469768,34.86637971135645,35.08787472103582,35.28744515377153,35.259464863458426,34.67945431009845,34.691077772992884,34.56666283479593,34.52793639825678,34.64887828889857,34.01395527449398,33.609645156428996,33.346472370527096,33.54675017830739,34.06722870132659,33.69558351040457,33.62264197469768,33.28865088517462,33.31959338453438,33.37941799920993,33.1717149877624,33.558140247354196,33.91104610805409,34.337271979590156,33.43961331919076,32.531226968392765,32.46926038564828,33.07798758482131,33.09571097562003,33.1699691866599,33.20015393781469,2021-08-20,36.391666666666666,35.94166666666667,35.15,33.85833333333334,test
2021-08-28,35.338568314672216,34.40375584208984,33.88202051877941,33.35437823236474,35.338568314672216,35.209847210994276,34.40375584208984,33.88202051877941,33.53832559246354,33.68342575792355,34.16614203561253,33.76861475303301,33.67791886317693,33.331762232612824,33.35437823236474,33.40849947013882,33.19688474273383,33.58062081432321,33.931683006584215,34.35664683292994,33.45812251042874,32.54914114049431,32.48676615373056,33.09521370349479,33.112746433123895,33.1868739962582,33.21696896782432,32.658745505425884,32.440304647051825,33.01019422230274,31.97252548421019,31.67844680015343,31.46544204078785,32.28537329108688,2021-08-27,36.00833333333333,35.38333333333333,34.13333333333333,32.85,test
