tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,35.054046630859375,34.80556106567383,34.7543830871582,34.28649139404297,2021-06-13,38.108333333333334,36.84166666666666,36.15833333333333,34.025,test
2021-06-21,34.99189758300781,34.868743896484375,34.61292266845703,34.128456115722656,2021-06-20,38.958333333333336,36.95,36.65,35.13333333333333,test
2021-06-28,35.91136169433594,35.212196350097656,35.102928161621094,34.87461471557617,2021-06-27,38.958333333333336,36.95,36.65,34.791666666666664,test
2021-07-01,35.896026611328125,35.28025817871094,35.1420783996582,35.05259704589844,2021-06-30,38.958333333333336,36.858333333333334,36.01666666666667,34.78333333333333,test
2021-07-07,35.05255126953125,35.00196838378906,34.982643127441406,34.857425689697266,2021-07-06,39.833333333333336,38.958333333333336,36.858333333333334,35.13333333333333,test
2021-07-14,35.23992919921875,35.20862579345703,35.13300704956055,35.09163284301758,2021-07-13,40.09166666666666,39.8,37.94166666666667,35.266666666666666,test
2021-07-21,35.73371505737305,35.688175201416016,35.62191390991211,35.54745101928711,2021-07-20,40.09166666666666,39.8,37.550000000000004,35.025000000000006,test
2021-07-28,35.348838806152344,35.28096389770508,35.25287628173828,35.2172737121582,2021-07-27,40.09166666666666,39.8,37.550000000000004,35.25,test
2021-08-01,36.590206146240234,35.85853576660156,35.55595397949219,35.43659210205078,2021-07-31,40.09166666666666,39.8,37.550000000000004,35.266666666666666,test
2021-08-07,38.39531707763672,37.091697692871094,36.25235366821289,35.81022644042969,2021-08-06,40.09166666666666,36.391666666666666,35.55,34.86666666666667,test
2021-08-14,36.40180587768555,36.120521545410156,35.746788024902344,35.59281921386719,2021-08-13,36.391666666666666,35.94166666666667,35.15,33.925,test
2021-08-21,35.54865264892578,35.477928161621094,35.380985260009766,35.16144943237305,2021-08-20,36.391666666666666,35.94166666666667,35.15,33.85833333333334,test
2021-08-28,35.74997329711914,35.63074493408203,35.51022720336914,34.6829833984375,2021-08-27,36.00833333333333,35.38333333333333,34.13333333333333,32.85,test
2021-09-01,34.907840728759766,34.88661575317383,34.554996490478516,34.11274719238281,2021-08-31,36.00833333333333,34.36666666666667,33.87500000000001,32.11666666666667,test
2021-09-07,33.65748596191406,33.56312561035156,33.499568939208984,33.070011138916016,2021-09-06,36.00833333333333,34.36666666666667,32.79166666666667,30.33333333333333,test
2021-09-14,34.8740234375,33.88224792480469,33.53064727783203,32.732215881347656,2021-09-13,34.36666666666667,34.025000000000006,32.56666666666667,30.33333333333333,test
2021-09-21,33.750701904296875,33.255958557128906,32.69044876098633,31.552597045898438,2021-09-20,34.36666666666667,34.025000000000006,30.908333333333335,29.95,test
2021-09-28,30.994611740112305,30.889039993286133,30.521018981933594,29.523225784301758,2021-09-27,34.025000000000006,30.958333333333332,30.516666666666666,28.65833333333333,test
2021-10-01,30.71997833251953,30.581710815429688,30.237394332885742,29.3531551361084,2021-09-30,34.025000000000006,31.150000000000002,30.84166666666667,28.65833333333333,test
2021-10-07,28.864784240722656,28.839059829711914,28.7130069732666,27.884675979614258,2021-10-06,34.025000000000006,31.800000000000008,30.85833333333333,27.84166666666667,test
2021-10-14,29.63137435913086,29.349609375,28.704469680786133,27.10832977294922,2021-10-13,31.808333333333334,30.958333333333332,29.874999999999996,27.141666666666666,test
2021-10-21,26.499927520751953,26.394426345825195,25.972829818725586,25.357982635498047,2021-10-20,31.808333333333334,30.116666666666664,29.45833333333333,26.88333333333333,test
2021-10-28,27.02046012878418,26.31379508972168,25.864410400390625,24.894838333129883,2021-10-27,31.808333333333334,30.116666666666664,29.45833333333333,25.675,test
2021-11-01,27.0958309173584,26.542715072631836,25.812122344970703,24.385780334472656,2021-10-31,31.808333333333334,30.116666666666664,29.299999999999997,25.64166666666667,test
2021-11-07,28.190763473510742,26.79192352294922,25.342430114746094,23.580228805541992,2021-11-06,31.5,29.45833333333333,27.141666666666666,23.491666666666664,test
2021-11-14,24.81051254272461,24.68889617919922,24.089540481567383,22.50110626220703,2021-11-13,31.5,29.09166666666667,25.391666666666666,22.683333333333334,test
2021-11-21,21.95249366760254,21.902000427246094,21.667264938354492,20.48788833618164,2021-11-20,31.5,29.09166666666667,23.933333333333337,21.291666666666668,test
2021-11-28,24.370586395263672,22.464805603027344,21.105308532714844,19.766773223876953,2021-11-27,31.5,29.09166666666667,22.100000000000005,19.316666666666666,test
2021-12-01,28.779083251953125,24.678438186645508,22.136381149291992,20.234437942504883,2021-11-30,25.84166666666667,23.933333333333337,21.291666666666668,18.308333333333337,test
2021-12-07,20.7060489654541,20.346813201904297,20.08070945739746,18.932701110839844,2021-12-06,25.84166666666667,23.933333333333337,18.541666666666668,17.141666666666666,test
2021-12-14,22.942386627197266,20.94671630859375,19.651762008666992,18.596698760986328,2021-12-13,21.583333333333332,20.8,18.466666666666665,16.808333333333334,test
2021-12-21,17.582416534423828,17.539871215820312,17.306259155273438,16.883298873901367,2021-12-20,21.583333333333332,20.433333333333334,18.308333333333337,16.616666666666664,test
