tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,19.644746780395508,19.697179794311523,19.96986198425293,21.096099853515625,2021-06-13,18.725,19.075000000000003,19.691666666666663,21.51666666666667,test
2021-06-21,19.575042724609375,20.191984176635742,20.727375030517578,21.575511932373047,2021-06-20,19.11666666666667,19.966666666666665,21.25833333333333,21.891666666666666,test
2021-06-28,21.336027145385742,21.420957565307617,21.581050872802734,22.086627960205078,2021-06-27,21.25,21.51666666666667,21.724999999999998,22.933333333333337,test
2021-07-01,21.725154876708984,21.844837188720703,22.157726287841797,22.48745346069336,2021-06-30,21.25,21.608333333333334,22.383333333333336,23.166666666666668,test
2021-07-07,22.13968849182129,22.231342315673828,22.508377075195312,22.771509170532227,2021-07-06,21.25,21.608333333333334,22.70833333333334,23.21666666666667,test
2021-07-14,22.837398529052734,22.87729263305664,22.987884521484375,23.317079544067383,2021-07-13,21.25,22.70833333333334,22.908333333333335,23.849999999999998,test
2021-07-21,23.433574676513672,23.441516876220703,23.47711944580078,23.516258239746094,2021-07-20,22.108333333333334,22.741666666666664,23.11666666666667,23.71666666666667,test
2021-07-28,23.6312255859375,23.68962860107422,23.711585998535156,23.7624568939209,2021-07-27,21.908333333333335,22.108333333333334,22.75833333333333,23.625,test
2021-08-01,23.666980743408203,23.686370849609375,23.709434509277344,23.788625717163086,2021-07-31,21.908333333333335,22.108333333333334,22.75833333333333,23.66666666666667,test
2021-08-07,23.28396987915039,23.335437774658203,23.411571502685547,23.488784790039062,2021-08-06,21.908333333333335,22.208333333333332,22.75833333333333,23.66666666666667,test
2021-08-14,22.868972778320312,23.088396072387695,23.33921241760254,23.63652801513672,2021-08-13,20.866666666666664,21.875,22.0,22.958333333333332,test
2021-08-21,22.572208404541016,22.633403778076172,22.711509704589844,23.04656219482422,2021-08-20,19.974999999999998,20.283333333333335,21.791666666666668,22.23333333333333,test
2021-08-28,22.025043487548828,22.227031707763672,22.548608779907227,22.913127899169922,2021-08-27,18.1,19.974999999999998,20.866666666666664,21.90833333333333,test
2021-09-01,21.624435424804688,21.90052604675293,22.22051239013672,22.824872970581055,2021-08-31,18.1,19.974999999999998,20.283333333333335,21.691666666666666,test
2021-09-07,20.929691314697266,21.266286849975586,21.464162826538086,22.59453582763672,2021-09-06,18.000000000000004,18.225,19.974999999999998,20.591666666666665,test
2021-09-14,20.166488647460938,20.245176315307617,20.590686798095703,21.593212127685547,2021-09-13,16.416666666666668,18.083333333333332,18.683333333333334,20.09166666666667,test
2021-09-21,19.321622848510742,19.61347770690918,19.76239776611328,20.403705596923828,2021-09-20,16.416666666666668,18.000000000000004,18.225,18.974999999999998,test
2021-09-28,18.074451446533203,18.215797424316406,18.909116744995117,19.642662048339844,2021-09-27,15.841666666666667,16.566666666666666,17.166666666666668,18.566666666666666,test
2021-10-01,17.540245056152344,18.0596923828125,18.479930877685547,19.44938087463379,2021-09-30,15.491666666666667,16.416666666666668,17.14166666666667,18.40833333333333,test
2021-10-07,16.622325897216797,16.67108726501465,17.1474552154541,18.295080184936523,2021-10-06,15.491666666666667,15.841666666666667,16.566666666666666,18.015384615384615,test
2021-10-14,16.071500778198242,16.322139739990234,16.58407211303711,17.26150131225586,2021-10-13,12.407692307692308,14.792307692307691,16.353846153846153,17.14166666666667,test
2021-10-21,14.631104469299316,15.043854713439941,15.706116676330566,16.338075637817383,2021-10-20,12.407692307692308,14.192307692307692,15.638461538461534,16.59230769230769,test
2021-10-28,13.138832092285156,13.539356231689453,14.225964546203613,15.891922950744629,2021-10-27,12.23846153846154,12.423076923076922,13.330769230769228,15.638461538461538,test
2021-11-01,13.07398796081543,13.131436347961426,13.705122947692871,15.363320350646973,2021-10-31,12.23846153846154,12.423076923076922,13.23076923076923,15.576923076923078,test
2021-11-07,12.851444244384766,13.039183616638184,13.235934257507324,14.345917701721191,2021-11-06,12.015384615384615,12.407692307692308,13.046153846153848,14.146153846153844,test
2021-11-14,12.370073318481445,12.478604316711426,12.743668556213379,13.302305221557617,2021-11-13,10.984615384615385,12.23846153846154,12.76923076923077,13.915384615384616,test
2021-11-21,11.442094802856445,11.52843952178955,12.034133911132812,12.487445831298828,2021-11-20,9.084615384615386,10.676923076923078,12.015384615384615,13.046153846153848,test
2021-11-28,10.263898849487305,10.342316627502441,11.05496883392334,12.216581344604492,2021-11-27,7.038461538461539,8.46923076923077,10.484615384615385,12.76153846153846,test
2021-12-01,10.61314582824707,10.646064758300781,11.071928024291992,12.180112838745117,2021-11-30,7.038461538461539,8.46923076923077,9.461538461538462,11.338461538461539,test
2021-12-07,10.374000549316406,10.421171188354492,10.519270896911621,11.088037490844727,2021-12-06,7.038461538461539,8.46923076923077,9.461538461538462,10.784615384615385,test
2021-12-14,10.021133422851562,10.202878952026367,10.631378173828125,10.94801139831543,2021-12-13,7.038461538461539,8.46923076923077,9.007692307692308,10.484615384615385,test
2021-12-21,9.447717666625977,9.56796646118164,9.669370651245117,10.235191345214844,2021-12-20,2.876923076923077,6.230769230769232,8.492307692307692,9.623076923076923,test
2021-12-28,8.939887046813965,9.021047592163086,9.17188549041748,9.470600128173828,2021-12-27,2.876923076923077,4.223076923076922,6.230769230769232,8.861538461538462,test
2022-01-01,9.258289337158203,9.287454605102539,9.316139221191406,9.481016159057617,2021-12-31,2.876923076923077,4.223076923076922,6.153846153846154,8.507692307692308,test
2022-01-07,9.25948715209961,9.313201904296875,9.352535247802734,9.393274307250977,2022-01-06,2.876923076923077,4.223076923076922,6.153846153846154,8.123076923076923,test
2022-01-14,8.238882064819336,8.315041542053223,9.088800430297852,9.349519729614258,2022-01-13,2.876923076923077,4.223076923076922,6.153846153846154,7.523076923076923,test
2022-01-21,6.960540771484375,7.745563507080078,7.921404838562012,8.40599250793457,2022-01-20,4.223076923076922,5.507692307692308,6.6692307692307695,8.123076923076923,test
2022-01-28,6.864897727966309,7.781378746032715,7.974705696105957,8.198786735534668,2022-01-27,6.384615384615385,6.676923076923076,7.4,8.638461538461538,test
2022-02-01,7.50862979888916,7.7754974365234375,7.882472038269043,8.083622932434082,2022-01-31,6.384615384615385,7.238461538461538,8.430769230769231,9.284615384615385,test
2022-02-07,7.892991065979004,7.94911003112793,7.982210159301758,8.585288047790527,2022-02-06,6.384615384615385,7.238461538461538,8.523076923076923,9.953846153846154,test
2022-02-14,7.286306381225586,7.561580657958984,7.99547004699707,9.148551940917969,2022-02-13,4.207692307692307,7.238461538461538,8.523076923076923,9.953846153846154,test
2022-02-21,9.008913040161133,9.138671875,9.35276985168457,9.616901397705078,2022-02-20,3.3923076923076922,5.592307692307693,6.369230769230769,9.584615384615386,test
2022-02-28,9.71617317199707,9.734504699707031,9.827726364135742,10.323404312133789,2022-02-27,3.3923076923076922,4.976923076923077,6.323076923076924,8.515384615384615,test
2022-03-01,8.824159622192383,9.262911796569824,9.38431453704834,10.142377853393555,2022-02-28,3.3923076923076922,4.976923076923077,6.323076923076924,8.515384615384615,test
2022-03-07,9.877141952514648,9.99036979675293,10.047307968139648,10.936873435974121,2022-03-06,3.3923076923076922,4.976923076923077,6.323076923076924,8.615384615384617,test
2022-03-14,7.621733665466309,9.27891731262207,9.858682632446289,10.770622253417969,2022-03-13,3.3923076923076922,4.976923076923077,6.323076923076924,9.776923076923076,test
2022-03-21,8.0410795211792,9.462156295776367,10.066036224365234,11.20077133178711,2022-03-20,4.976923076923077,6.1923076923076925,7.930769230769231,11.492307692307692,test
2022-03-28,10.719406127929688,10.739303588867188,11.031399726867676,12.234169960021973,2022-03-27,7.930769230769231,9.607692307692307,10.976923076923075,12.576923076923077,test
2022-04-01,10.16386604309082,10.730887413024902,11.463871002197266,12.173538208007812,2022-03-31,9.592307692307692,10.723076923076924,11.792307692307693,13.515384615384615,test
2022-04-07,13.240086555480957,13.250700950622559,13.286128997802734,14.01770305633545,2022-04-06,9.592307692307692,10.723076923076924,12.069230769230767,14.769230769230772,test
2022-04-14,12.358561515808105,12.70132064819336,13.162772178649902,14.244937896728516,2022-04-13,9.592307692307692,10.723076923076924,12.484615384615385,14.169230769230769,test
2022-04-21,13.099502563476562,13.954978942871094,14.194504737854004,15.09770393371582,2022-04-20,9.700000000000001,12.069230769230767,13.253846153846153,15.476923076923075,test
2022-04-28,14.860431671142578,14.983622550964355,15.040498733520508,15.897281646728516,2022-04-27,12.069230769230767,12.946153846153846,13.7,16.03846153846154,test
2022-05-01,15.426230430603027,15.573480606079102,15.986464500427246,16.53706932067871,2022-04-30,12.946153846153845,13.046153846153848,14.93846153846154,16.45384615384615,test
2022-05-07,16.396635055541992,16.41642189025879,16.51432228088379,17.19942855834961,2022-05-06,12.946153846153845,13.046153846153848,14.93846153846154,16.692307692307693,test
2022-05-14,14.126483917236328,15.537169456481934,16.26406478881836,17.629789352416992,2022-05-13,14.93846153846154,15.476923076923075,16.284615384615385,18.038461538461544,test
2022-05-21,15.422992706298828,16.683895111083984,17.472993850708008,18.309566497802734,2022-05-20,16.207692307692305,16.692307692307693,17.499999999999996,18.9,test
2022-05-28,17.559999465942383,18.05626106262207,18.41837501525879,19.498188018798828,2022-05-27,16.207692307692305,17.499999999999996,18.86923076923077,19.423076923076923,test
2022-06-01,19.049428939819336,19.087512969970703,19.545286178588867,20.27604866027832,2022-05-31,16.207692307692305,17.499999999999996,18.946153846153848,20.123076923076926,test
2022-06-07,18.153526306152344,18.910890579223633,19.564151763916016,20.461322784423828,2022-06-06,18.446153846153848,19.038461538461537,19.423076923076923,20.561538461538458,test
2022-06-14,20.771089553833008,20.798866271972656,21.044960021972656,21.487606048583984,2022-06-13,19.315384615384612,19.515384615384615,20.184615384615388,21.21538461538461,test
2022-06-21,20.10296058654785,20.70362091064453,21.239425659179688,22.224586486816406,2022-06-20,19.330769230769228,19.892307692307693,20.646153846153844,21.515384615384615,test
2022-06-28,21.7347412109375,21.787126541137695,22.222328186035156,22.605527877807617,2022-06-27,19.330769230769228,19.892307692307693,20.96923076923077,22.1,test
2022-07-01,20.74657440185547,21.531208038330078,22.093910217285156,22.484159469604492,2022-06-30,19.330769230769228,20.653846153846153,21.476923076923075,22.446153846153848,test
2022-07-07,21.865962982177734,22.17513084411621,22.467164993286133,22.692459106445312,2022-07-06,19.861538461538455,20.96923076923077,21.93846153846154,22.48461538461538,test
2022-07-14,22.410858154296875,22.46390151977539,22.54167938232422,22.758731842041016,2022-07-13,20.96923076923077,21.515384615384615,22.215384615384615,22.700000000000006,test
2022-07-21,22.77737045288086,22.80238151550293,22.889434814453125,23.03238296508789,2022-07-20,21.407692307692308,21.86923076923077,22.215384615384615,22.76923076923077,test
2022-07-28,22.151123046875,22.58946418762207,22.75124740600586,22.990436553955078,2022-07-27,21.415384615384614,21.86923076923077,22.161538461538463,22.76923076923077,test
2022-08-01,22.63340187072754,22.71353530883789,22.822324752807617,22.933670043945312,2022-07-31,21.415384615384614,21.86923076923077,22.161538461538463,23.15384615384615,test
2022-08-07,22.483057022094727,22.558727264404297,22.7921142578125,22.976011276245117,2022-08-06,21.415384615384614,21.86923076923077,22.284615384615385,23.5,test
2022-08-14,21.862749099731445,22.237545013427734,22.36055564880371,22.599580764770508,2022-08-13,20.323076923076922,21.415384615384614,21.884615384615383,22.861538461538462,test
2022-08-21,21.3590030670166,21.48749542236328,21.731002807617188,22.391950607299805,2022-08-20,19.53846153846154,20.876923076923074,21.884615384615383,23.23076923076923,test
2022-08-28,20.950796127319336,21.118572235107422,21.234960556030273,21.774572372436523,2022-08-27,19.46153846153846,19.71538461538461,20.9,22.576923076923077,test
2022-09-01,21.024356842041016,21.2420597076416,21.38037872314453,21.597551345825195,2022-08-31,19.099999999999998,19.53846153846154,20.33076923076923,21.469230769230766,test
2022-09-07,20.671537399291992,20.77876091003418,21.13650131225586,21.485286712646484,2022-09-06,19.099999999999998,19.46153846153846,20.323076923076922,21.15384615384615,test
2022-09-14,19.519968032836914,19.61367416381836,20.26097869873047,20.830913543701172,2022-09-13,17.692307692307693,18.207692307692305,19.2,20.523076923076925,test
2022-09-21,18.848888397216797,19.0197696685791,19.430870056152344,20.454978942871094,2022-09-20,17.330769230769228,18.176923076923078,18.515384615384615,19.46153846153846,test
2022-09-28,17.166810989379883,17.78289222717285,18.916889190673828,19.31142807006836,2022-09-27,16.99230769230769,17.138461538461538,18.207692307692305,18.869230769230768,test
2022-10-01,17.086074829101562,17.211780548095703,18.125499725341797,19.0191707611084,2022-09-30,16.99230769230769,17.015384615384615,17.35384615384615,18.515384615384615,test
2022-10-07,15.634382247924805,15.842211723327637,17.404544830322266,18.567913055419922,2022-10-06,14.207692307692307,15.723076923076924,16.992307692307694,18.207692307692305,test
2022-10-14,13.452765464782715,14.175201416015625,16.03662872314453,16.940401077270508,2022-10-13,13.584615384615383,14.207692307692307,15.569230769230769,17.07692307692308,test
2022-10-21,14.467238426208496,14.675989151000977,15.068495750427246,15.925026893615723,2022-10-20,13.515384615384617,13.915384615384616,14.56153846153846,16.492307692307694,test
2022-10-28,12.236021041870117,13.495662689208984,14.30599594116211,15.10995101928711,2022-10-27,13.515384615384617,13.661538461538463,14.207692307692307,15.399999999999999,test
2022-11-01,12.28964900970459,12.500930786132812,14.239839553833008,14.757420539855957,2022-10-31,12.423076923076923,13.515384615384617,13.961538461538463,14.86923076923077,test
2022-11-07,11.015806198120117,11.859535217285156,12.869876861572266,13.872225761413574,2022-11-06,11.938461538461537,12.023076923076927,13.076923076923077,14.284615384615385,test
2022-11-14,11.393760681152344,11.533117294311523,12.14616584777832,13.488567352294922,2022-11-13,10.315384615384614,11.86923076923077,12.023076923076927,13.366666666666665,test
2022-11-21,9.362459182739258,9.866127014160156,12.014981269836426,12.347118377685547,2022-11-20,10.315384615384614,11.192307692307692,12.00769230769231,13.076923076923077,test
2022-11-28,9.441425323486328,9.58690071105957,9.985677719116211,12.339033126831055,2022-11-27,9.884615384615385,10.315384615384614,10.992307692307692,12.023076923076927,test
