tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,31.941905975341797,31.658727645874023,31.4245548248291,31.110376358032227,2021-06-13,34.050000000000004,33.733333333333334,33.349999999999994,31.941666666666663,test
2021-06-21,31.482463836669922,31.14484405517578,31.078853607177734,30.620731353759766,2021-06-20,34.07500000000001,33.84166666666667,33.550000000000004,32.38333333333333,test
2021-06-28,32.45998001098633,32.20569610595703,32.00050354003906,31.66558837890625,2021-06-27,34.07500000000001,33.84166666666667,33.550000000000004,32.733333333333334,test
2021-07-01,32.86848831176758,32.79448699951172,32.5404167175293,32.189727783203125,2021-06-30,34.07500000000001,33.84166666666667,33.541666666666664,32.733333333333334,test
2021-07-07,32.74114227294922,32.59992980957031,32.508338928222656,32.2663688659668,2021-07-06,37.40833333333334,35.64166666666667,34.07500000000001,32.9,test
2021-07-14,33.068729400634766,32.89631652832031,32.78987121582031,32.54589080810547,2021-07-13,37.59166666666667,37.15,34.38333333333333,33.550000000000004,test
2021-07-21,33.30878448486328,33.25944519042969,33.174251556396484,33.044593811035156,2021-07-20,37.59166666666667,37.15,34.574999999999996,33.6,test
2021-07-28,33.52027893066406,33.27046585083008,33.208946228027344,33.04951477050781,2021-07-27,37.59166666666667,37.15,34.574999999999996,33.6,test
2021-08-01,33.94715881347656,33.54222869873047,33.367393493652344,33.27280807495117,2021-07-31,37.59166666666667,37.15,34.574999999999996,33.708333333333336,test
2021-08-07,38.00749969482422,37.428775787353516,36.95060729980469,36.63608932495117,2021-08-06,37.15,34.38333333333333,33.891666666666666,33.25833333333333,test
2021-08-14,35.61888885498047,35.57594299316406,35.34136199951172,35.12017059326172,2021-08-13,34.758333333333326,33.94166666666667,33.475,32.71666666666666,test
2021-08-21,33.746337890625,33.60268783569336,33.407562255859375,33.31816864013672,2021-08-20,34.85,33.94166666666667,33.25833333333333,32.583333333333336,test
2021-08-28,33.994285583496094,33.83454895019531,33.73329162597656,33.62110900878906,2021-08-27,34.85,33.94166666666667,33.05833333333333,31.991666666666664,test
2021-09-01,33.779502868652344,33.5745849609375,33.41242980957031,33.242027282714844,2021-08-31,34.85,33.56666666666667,32.6,31.700000000000003,test
2021-09-07,33.174827575683594,32.84025955200195,32.730682373046875,32.56510543823242,2021-09-06,34.85,33.56666666666667,31.98333333333333,30.608333333333334,test
2021-09-14,33.47007751464844,32.868751525878906,32.370025634765625,31.96356201171875,2021-09-13,33.56666666666667,32.03333333333333,31.700000000000003,30.183333333333334,test
2021-09-21,32.404998779296875,32.245216369628906,32.06951904296875,31.670135498046875,2021-09-20,33.56666666666667,32.03333333333333,30.233333333333334,29.875,test
2021-09-28,31.246131896972656,31.20343017578125,30.978363037109375,30.6351261138916,2021-09-27,32.03333333333333,30.233333333333334,29.925,29.45,test
2021-10-01,29.853504180908203,29.633102416992188,29.399471282958984,29.11791229248047,2021-09-30,32.03333333333333,31.291666666666668,30.183333333333334,29.316666666666666,test
2021-10-07,28.712915420532227,28.65032958984375,28.588939666748047,27.826698303222656,2021-10-06,33.96666666666666,31.774999999999995,30.233333333333334,29.418181818181814,test
2021-10-14,29.94996452331543,29.495197296142578,29.15806770324707,28.05999755859375,2021-10-13,33.96666666666666,31.291666666666668,29.95,28.191666666666666,test
2021-10-21,28.012285232543945,27.77802276611328,27.57330894470215,26.981338500976562,2021-10-20,33.96666666666666,31.291666666666668,29.95,27.75,test
2021-10-28,27.480815887451172,27.36285400390625,27.288394927978516,26.140350341796875,2021-10-27,33.96666666666666,31.291666666666668,29.95,27.608333333333334,test
2021-11-01,28.841594696044922,27.783714294433594,27.116554260253906,26.089340209960938,2021-10-31,33.96666666666666,30.55,29.74166666666667,27.327272727272724,test
2021-11-07,28.235280990600586,26.849340438842773,26.516294479370117,25.52094268798828,2021-11-06,32.775,30.166666666666668,28.908333333333342,25.383333333333336,test
2021-11-14,27.93057632446289,26.587966918945312,25.78475570678711,25.222835540771484,2021-11-13,32.775,28.908333333333342,26.50833333333333,23.833333333333332,test
2021-11-21,24.122705459594727,23.495107650756836,22.870840072631836,22.499492645263672,2021-11-20,32.775,28.666666666666668,24.333333333333332,22.649999999999995,test
2021-11-28,25.351369857788086,24.624467849731445,24.10022735595703,22.731571197509766,2021-11-27,32.775,28.666666666666668,23.833333333333332,20.516666666666666,test
2021-12-01,28.467147827148438,25.48860740661621,24.592029571533203,23.326793670654297,2021-11-30,25.249999999999996,24.333333333333332,22.649999999999995,20.05,test
2021-12-07,23.337188720703125,23.28483009338379,23.10976791381836,22.725122451782227,2021-12-06,25.249999999999996,24.333333333333332,20.516666666666666,19.041666666666668,test
2021-12-14,23.560619354248047,23.16738510131836,22.483579635620117,21.91335678100586,2021-12-13,22.733333333333334,21.516666666666666,20.600000000000005,18.708333333333332,test
2021-12-21,22.059419631958008,21.557828903198242,21.177051544189453,20.785900115966797,2021-12-20,22.350000000000005,20.883333333333333,20.224999999999998,18.05,test
2021-12-28,21.06157112121582,20.342853546142578,20.149372100830078,19.090126037597656,2021-12-27,22.350000000000005,20.883333333333333,20.224999999999998,17.825000000000003,test
2022-01-01,20.80133056640625,20.166362762451172,19.843612670898438,19.542179107666016,2021-12-31,22.350000000000005,20.825,19.058333333333334,16.45,test
2022-01-07,21.657182693481445,21.11664581298828,20.882396697998047,20.21251106262207,2022-01-06,22.350000000000005,20.825,19.96666666666667,15.916666666666666,test
