tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,fc_d1,fc_d2,fc_d3,fc_d4,fc_d5,fc_d6,fc_d7,fc_d8,fc_d9,fc_d10,fc_d11,fc_d12,fc_d13,fc_d14,fc_d15,fc_d16,fc_d17,fc_d18,fc_d19,fc_d20,fc_d21,fc_d22,fc_d23,fc_d24,fc_d25,fc_d26,fc_d27,fc_d28,fc_d29,fc_d30,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,32.81314293402953,32.165379850341374,31.850044086223434,31.529250156087798,30.05898084567602,29.9947427751704,30.782807686714555,30.213804770467505,30.42871211773007,30.987332825254253,31.647997739313652,31.659102506574154,31.81679650129408,31.20938323704038,31.233315118601926,31.229501200723686,31.273102284410513,31.850044086223434,31.848838859686396,31.9149073539526,31.425177533594987,31.38868079188328,31.390805907511968,31.63918413389738,31.861591007796655,31.410824142299642,31.333144751307117,31.529250156087798,31.730605978761613,31.750825251477796,32.088012083467675,32.517464432537246,32.81314293402953,32.165379850341374,2021-06-13,34.050000000000004,33.733333333333334,33.349999999999994,31.941666666666663,test
2021-06-21,32.78585202913499,32.41300313508078,32.149745083864694,31.782552467180288,31.576865165188295,31.737819606033966,31.127585009899658,31.153961028652695,31.15399475159337,31.200894318119463,31.782552467180288,31.78462338461162,31.85546469808871,31.365311480826193,31.332121318035984,31.33891387496511,31.59217538912169,31.816983018514332,31.366154734075177,31.291372735698907,31.48989731082884,31.694294896626893,31.71726309826127,32.05759811592229,32.488250039515684,32.78585202913499,32.13480695992775,32.010549192306634,32.0618784886428,32.36088926077837,32.149745083864694,32.315924249532955,32.41300313508078,32.403553882803436,2021-06-20,34.07500000000001,33.84166666666667,33.550000000000004,32.38333333333333,test
2021-06-28,33.33013403496726,33.11414376709913,32.48434235208785,32.15391479097567,31.78867078462484,31.856063029510942,31.390833207066834,31.361451049605762,31.367497280245896,31.610810965746616,31.835786658532047,31.409581039554332,31.336576590438494,31.527267481607748,31.723390276140403,31.743755738531444,32.06920702133533,32.48984593572846,32.777326820813585,32.15391479097567,32.036308474659954,32.08628976296866,32.37022404928532,32.16960760382959,32.33822339409281,32.43481126310277,32.424288593810715,32.35342882798321,32.48434235208785,32.466755093929265,32.813680811438914,33.33013403496726,33.170332771123945,33.11414376709913,2021-06-27,34.07500000000001,33.84166666666667,33.550000000000004,32.733333333333334,test
2021-07-01,33.327790581016735,33.105895559660546,32.627187002104755,32.3365567209772,31.36281531841102,31.369842550310224,31.617273384151083,31.842611043533807,31.40408706508976,31.328857314838448,31.522875254607712,31.719466503897035,31.74054220358773,32.07151027250343,32.496683620283974,32.7884662927128,32.149327886878055,32.027419237439226,32.07420915554483,32.36508426934195,32.15745819789704,32.32473982714965,32.4213352299007,32.41010884571985,32.3365567209772,32.466814373390044,32.4496716708139,32.803471156283194,33.327790581016735,33.16284279505766,33.105895559660546,32.68906288168816,32.57180359202895,32.627187002104755,2021-06-30,34.07500000000001,33.84166666666667,33.541666666666664,32.733333333333334,test
2021-07-07,33.60354137337275,33.183359535534606,33.08873102814843,32.53893072915097,31.55803759862927,31.75901952884269,31.78031414782384,32.11429870132654,32.53893072915097,32.831213384300234,32.180843886751205,32.055352626231276,32.103579313277294,32.398169565693486,32.18514453063484,32.34786104190438,32.442065814957644,32.429227848785374,32.353233291806575,32.48677819077104,32.469515461335575,32.82724995551904,33.35342083129312,33.183359535534606,33.12540453685993,32.70235080373404,32.586080535364644,32.6438561442406,32.77689400837683,33.133756751276806,33.60354137337275,33.18216788708757,33.01237099334097,33.08873102814843,2021-07-06,37.40833333333334,35.64166666666667,34.07500000000001,32.9,test
2021-07-14,33.594786790456325,33.17788168460522,33.095513395925714,32.82126282931708,32.05911209416309,32.10632290022431,32.39611513829539,32.18506440580116,32.3478646565972,32.44274812368914,32.42954028878857,32.354759516364744,32.486388641963586,32.46811898117818,32.82126282931708,33.343394540523185,33.1772622992957,33.11960148313315,32.70195481519797,32.58679385823631,32.64273927231329,32.77384978421785,33.12864733273053,33.594786790456325,33.17788168460522,33.01038048046862,33.08541389393076,33.095513395925714,33.00201919101689,32.99164934299852,32.89225422991416,32.749721513238384,32.974673476072795,32.95979598025681,2021-07-13,37.59166666666667,37.15,34.38333333333333,33.550000000000004,test
2021-07-21,33.59764652936155,33.19846931127917,33.140686880086776,32.96951047425649,32.38644988745753,32.516184411968055,32.49696689648511,32.84375305414434,33.35782830469915,33.195160930476305,33.13662550625401,32.72450490347465,32.610974586969874,32.663518039469224,32.79156060680216,33.140686880086776,33.59764652936155,33.18617980795904,33.01910442712863,33.09195412067464,33.09946115444418,33.00724021560136,32.9983393456657,32.90082792624971,32.758970974145214,32.977440577621294,32.962701640908605,32.624451654967615,32.671581406982476,32.94290462843422,33.1425617833409,33.19846931127917,32.96951047425649,32.9082118786107,2021-07-20,37.59166666666667,37.15,34.574999999999996,33.6,test
2021-07-28,33.59228482154583,33.21482712258735,33.133332206010785,32.97834852027487,32.71395156711662,32.60031908880026,32.653847709638036,32.7819444326435,33.133332206010785,33.59228482154583,33.18036827566938,33.01388322204584,33.08799671570192,33.09683250657947,33.004203964946264,32.99644183245941,32.898900219345286,32.75776428001297,32.97834852027487,32.96439040006258,32.625847525146256,32.6728008998254,32.945975586055155,33.14631108414135,33.203190299389995,32.97396252737079,32.912640830461285,33.034647745450414,32.85342751271674,33.104957920307754,33.26476313366406,33.21482712258735,32.948941194615166,32.92613636727609,2021-07-27,37.59166666666667,37.15,34.574999999999996,33.6,test
2021-08-01,33.61842334298975,33.2293640340798,33.157254128699094,32.99528885466297,33.157254128699094,33.61842334298975,33.203275159497224,33.03579615056439,33.11001124008843,33.11855000251463,33.02619414923957,33.014927197230975,32.91531765689382,32.77285827919288,32.99528885466297,32.98082542291476,32.63952645852969,32.68796289869113,32.959949580247084,33.16071364661981,33.21807436165951,32.98774224266188,32.92597710885374,33.04907558318501,32.86810381809729,33.1187503656001,33.27914982736343,33.2293640340798,32.96254897936689,32.94001420215352,32.82801529134643,32.610272509828675,32.821093659023624,32.62187647563718,2021-07-31,37.59166666666667,37.15,34.574999999999996,33.708333333333336,test
2021-08-07,33.279848747308954,33.2276656506056,33.07873756287697,32.946043391477126,33.09016561672473,33.07873756287697,32.97806732975643,32.8332387639127,33.05291894886989,33.03483357829067,32.68966954761859,32.727919507312976,32.99611383452172,33.19267247785874,33.24531889113123,33.012004664139724,32.946043391477126,33.06411136355621,32.87399517341196,33.12196799833229,33.279848747308954,33.2276656506056,32.960436319551924,32.93644510867626,32.82307154818022,32.59957592539536,32.81124087798317,32.61380812152597,32.44749945732975,32.47493612251786,32.31976834657001,32.40543437645366,32.29942105218212,32.38466279444833,2021-08-06,37.15,34.38333333333333,33.891666666666666,33.25833333333333,test
