tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-09-21,33.7159423828125,33.132591247558594,32.50907897949219,31.866249084472656,2021-09-20,34.36666666666667,34.025000000000006,30.908333333333335,29.95,test
2021-09-28,31.404212951660156,31.331043243408203,31.214920043945312,30.493995666503906,2021-09-27,34.025000000000006,30.958333333333332,30.516666666666666,28.65833333333333,test
2021-10-01,30.00961685180664,29.856435775756836,29.505252838134766,29.199520111083984,2021-09-30,34.025000000000006,31.150000000000002,30.84166666666667,28.65833333333333,test
2021-10-07,29.249881744384766,29.041112899780273,28.74319839477539,28.43494987487793,2021-10-06,34.025000000000006,31.800000000000008,30.85833333333333,27.84166666666667,test
2021-10-14,29.69230079650879,29.585948944091797,29.007816314697266,28.498573303222656,2021-10-13,31.808333333333334,30.958333333333332,29.874999999999996,27.141666666666666,test
2021-10-21,27.463621139526367,27.44587516784668,27.124568939208984,26.465229034423828,2021-10-20,31.808333333333334,30.116666666666664,29.45833333333333,26.88333333333333,test
2021-10-28,27.967918395996094,26.963863372802734,26.591903686523438,25.447120666503906,2021-10-27,31.808333333333334,30.116666666666664,29.45833333333333,25.675,test
2021-11-01,27.07052993774414,26.62276268005371,25.90665054321289,24.42727279663086,2021-10-31,31.808333333333334,30.116666666666664,29.299999999999997,25.64166666666667,test
2021-11-07,27.761587142944336,26.87627410888672,25.95169448852539,23.708688735961914,2021-11-06,31.5,29.45833333333333,27.141666666666666,23.491666666666664,test
2021-11-14,25.452495574951172,25.262855529785156,24.684324264526367,23.71475601196289,2021-11-13,31.5,29.09166666666667,25.391666666666666,22.683333333333334,test
2021-11-21,23.934709548950195,23.228519439697266,22.88972282409668,22.271848678588867,2021-11-20,31.5,29.09166666666667,23.933333333333337,21.291666666666668,test
2021-11-28,24.88486671447754,23.65432357788086,22.897354125976562,20.85274887084961,2021-11-27,31.5,29.09166666666667,22.100000000000005,19.316666666666666,test
2021-12-01,27.10305404663086,25.232830047607422,23.67803382873535,21.68830108642578,2021-11-30,25.84166666666667,23.933333333333337,21.291666666666668,18.308333333333337,test
2021-12-07,21.9722957611084,21.746503829956055,21.338817596435547,20.91397476196289,2021-12-06,25.84166666666667,23.933333333333337,18.541666666666668,17.141666666666666,test
2021-12-14,22.842613220214844,21.701507568359375,21.22249984741211,20.430849075317383,2021-12-13,21.583333333333332,20.8,18.466666666666665,16.808333333333334,test
2021-12-21,16.507076263427734,16.161272048950195,15.761889457702637,14.87620735168457,2021-12-20,21.583333333333332,20.433333333333334,18.308333333333337,16.616666666666664,test
2021-12-28,19.22507095336914,18.97381591796875,18.658754348754883,17.8122501373291,2021-12-27,21.583333333333332,20.433333333333334,18.308333333333337,15.875,test
2022-01-01,19.41222381591797,19.22880744934082,18.555919647216797,18.257728576660156,2021-12-31,21.583333333333332,20.433333333333334,18.091666666666665,15.041666666666664,test
2022-01-07,19.457427978515625,18.81515121459961,18.533353805541992,18.24117660522461,2022-01-06,21.583333333333332,20.433333333333334,18.283333333333335,14.016666666666666,test
2022-01-14,18.46503448486328,18.334196090698242,18.074485778808594,17.616207122802734,2022-01-13,21.125000000000004,18.85833333333333,16.358333333333334,13.516666666666667,test
2022-01-21,12.982755661010742,12.729217529296875,12.307510375976562,11.539628028869629,2022-01-20,21.125000000000004,19.816666666666663,17.900000000000002,15.4,test
2022-01-28,13.270122528076172,12.60891342163086,11.488694190979004,11.033439636230469,2022-01-27,24.633333333333336,21.125,18.85833333333333,16.65,test
2022-02-01,14.474759101867676,14.221396446228027,13.720602989196777,13.467462539672852,2022-01-31,25.116666666666664,21.608333333333334,19.816666666666663,17.900000000000002,test
2022-02-07,17.478790283203125,15.981250762939453,15.308389663696289,14.744857788085938,2022-02-06,27.583333333333332,24.633333333333336,20.716666666666665,18.716666666666665,test
2022-02-14,19.45355987548828,17.66533851623535,16.854209899902344,16.359806060791016,2022-02-13,27.583333333333332,24.633333333333336,20.716666666666665,18.558333333333334,test
2022-02-21,21.269329071044922,21.068275451660156,20.2654972076416,18.864904403686523,2022-02-20,27.583333333333332,24.633333333333336,20.716666666666665,18.000000000000004,test
2022-02-28,23.630590438842773,23.243793487548828,22.319652557373047,20.702987670898438,2022-02-27,27.83636363636364,25.116666666666664,20.716666666666665,17.0,test
2022-03-01,25.22037124633789,23.83167266845703,22.89266014099121,21.202146530151367,2022-02-28,27.83636363636364,25.116666666666664,21.40909090909091,17.0,test
