tag,pred_m1_hot,pred_m1_p3,pred_m1_p7,pred_m1_p15,fc_d1,fc_d2,fc_d3,fc_d4,fc_d5,fc_d6,fc_d7,fc_d8,fc_d9,fc_d10,fc_d11,fc_d12,fc_d13,fc_d14,fc_d15,fc_d16,fc_d17,fc_d18,fc_d19,fc_d20,fc_d21,fc_d22,fc_d23,fc_d24,fc_d25,fc_d26,fc_d27,fc_d28,fc_d29,fc_d30,pred_point,true_m1_hot,true_m1_p3,true_m1_p7,true_m1_p15,split
2021-06-14,35.91572502358728,35.36248666357625,34.87825558569821,34.44808626785284,32.99897919895706,32.862687878130345,33.601890930876166,32.96403199037049,33.65053720306563,34.478128867645545,34.806834970029016,34.39504878533421,34.65973263537592,34.46281078004608,34.10902463721695,34.23080061200359,34.41139083051837,35.238768701856024,34.77702790605164,34.71251905907089,34.00277256823747,34.05213247866178,34.18861045441826,34.68112520756049,34.89964652320215,33.90351409877926,33.74797279595311,34.053365255034095,34.44808626785284,34.87825558569821,35.23892172816406,35.708872526713506,35.91572502358728,35.36248666357625,2021-06-13,38.108333333333334,36.84166666666666,36.15833333333333,34.025,test
2021-06-21,35.916260809024195,35.37623298252335,35.160767235547965,34.689688352045515,34.30251345415891,34.569014790299754,34.38107326660235,34.03888503405099,34.165146521606815,34.349891896163854,35.171438148606605,34.727223965100904,34.67366658493095,33.984916382936305,34.038597718814565,34.17928738436537,34.66888986709562,34.89230649795166,33.92221799379482,33.77657219577324,34.07905459101325,34.46722447732974,34.89140813932714,35.247278202372875,35.712359109502046,35.916260809024195,35.37623298252335,34.83885465552535,34.689688352045515,35.221626860203486,35.054620217712845,35.058550751256604,35.092227506492854,35.160767235547965,2021-06-20,38.958333333333336,36.95,36.65,35.13333333333333,test
2021-06-28,36.391494079429485,36.01149576408515,35.47635559475182,35.0798299488952,34.697033866934675,34.64996851149697,34.000945998931535,34.05239683768627,34.18979082689475,34.65796288004027,34.881383853607765,33.96216701044773,33.826774910773175,34.11774656058762,34.48569058877184,34.89114358880059,35.23129932014302,35.68308958923939,35.87733867181887,35.3666031336038,34.859396779589815,34.71641371610911,35.22338995797122,35.0664684398906,35.0798299488952,35.111865368354515,35.178250629158995,35.15203614544653,35.47635559475182,35.36713019695562,35.660077489355245,36.391494079429485,36.348232637633956,36.01149576408515,2021-06-27,38.958333333333336,36.95,36.65,34.791666666666664,test
2021-07-01,36.42251678886202,36.02119037425161,35.534852694375985,35.16248948800252,34.049906427035005,34.193600615552874,34.6822003390678,34.90780542657663,33.93917434949192,33.79398844684387,34.096402742557075,34.482270406384146,34.90719466755875,35.260640484655795,35.72575102493758,35.92711310148674,35.38684313484928,34.849730190163925,34.69813211568774,35.22954327795021,35.060325809972866,35.06458254461194,35.095639883939285,35.16248948800252,35.13164899762153,35.47215320902407,35.35685275164543,35.66186770136481,36.42251678886202,36.3761689109229,36.02119037425161,35.25706313952551,35.24744659714241,35.534852694375985,2021-06-30,38.958333333333336,36.858333333333334,36.01666666666667,34.78333333333333,test
2021-07-07,36.44463483563531,36.37963880937822,35.94168661666897,35.39341932940274,34.101247004936944,34.492979944300146,34.921913571017356,35.2783107214459,35.73939125201898,35.94168661666897,35.39341932940274,34.85067981733324,34.69921189900872,35.23582485172308,35.06424567064332,35.05994143314083,35.09059261137617,35.156426361079234,35.12598541575601,35.47259360644661,35.35653652215378,35.665128116955415,36.42618476452437,36.37963880937822,36.02023801495352,35.249820229866245,35.24364611108722,35.535546443600744,35.644473113313225,36.13644797200408,36.44463483563531,36.043393703203236,35.53650493321715,35.518675160011526,2021-07-06,39.833333333333336,38.958333333333336,36.858333333333334,35.13333333333333,test
2021-07-14,36.43518905905526,36.36389175375521,35.66858646983983,35.43771108686759,34.87530414178667,34.72821411111449,35.23935831311018,35.07669346028083,35.08051679971348,35.114400518742585,35.17850937067829,35.154413965946034,35.48399342275321,35.37205406879994,35.66858646983983,36.40388907726569,36.36389175375521,36.02127817345428,35.289423203343304,35.280937366092004,35.557571850899606,35.66179651202972,36.13821182751535,36.43518905905526,36.05041651610366,35.5680488845013,35.54599346534863,35.66178031309261,35.502318873293795,34.947724936140666,34.74112800150851,34.73109362323008,35.43771108686759,35.106438654141684,2021-07-13,40.09166666666666,39.8,37.94166666666667,35.266666666666666,test
2021-07-21,36.455125415008574,36.40113577260022,35.69794555659869,35.512453069433036,35.17114353320618,35.512453069433036,35.39539133505558,35.69794555659869,36.448857073795146,36.40113577260022,36.044312922369585,35.289598986877365,35.2835630822753,35.56486360706326,35.670343291026256,36.156271144273106,36.455125415008574,36.056343522292536,35.55913960736676,35.541075512131975,35.65952301383416,35.49685995886102,34.92772766459033,34.71261039093723,34.70079281835075,35.425721098093504,35.09297886960878,34.73971158243456,34.95788128674329,35.44327284329654,35.678752810830574,35.59447493537381,35.36924952305199,35.459323759026915,2021-07-20,40.09166666666666,39.8,37.550000000000004,35.025000000000006,test
2021-07-28,36.406795452126424,36.00784739537357,35.58561629495195,35.44719135992628,35.214530659559365,35.21074190647022,35.49773278436755,35.606358269771185,36.10136926911201,36.406795452126424,36.00784739537357,35.50838859856692,35.49470555080421,35.6187437917263,35.45741420140018,34.88563565709458,34.671386583326786,34.664050096297984,35.40094295385406,35.06791263820949,34.71328093621277,34.93570734240646,35.42915482538794,35.66869660114262,35.58561629495195,35.35839900415238,35.4506454524177,35.4827765311651,35.19713302967287,35.3967680240848,35.53237321346622,35.44719135992628,34.88675787305016,34.761157025622836,2021-07-27,40.09166666666666,39.8,37.550000000000004,35.25,test
2021-08-01,36.399539684910565,36.005965471077225,35.52561692594268,35.404764948867125,36.09768798624456,36.399539684910565,36.005965471077225,35.51333267935946,35.49782003550924,35.61862484763485,35.46160457736188,34.89740685670122,34.685938926201125,34.67815108872252,35.404764948867125,35.073663626738266,34.72173600988967,34.94291698553596,35.42932524806141,35.66527390487505,35.58251859111703,35.35775213939307,35.44611610080912,35.47570927393877,35.19560547577228,35.392158189594234,35.52561692594268,35.44086546234416,34.887432791100636,34.760956177590046,34.603505454026546,34.58040178767056,34.79983647253177,34.238323028604185,2021-07-31,40.09166666666666,39.8,37.550000000000004,35.266666666666666,test
2021-08-07,35.68332728201105,35.52534040378764,35.45810319676444,34.97456677354673,35.52534040378764,34.97456677354673,34.76469940456404,34.753840556708546,35.461929253302394,35.13006097562527,34.77835130855417,34.98424243713406,35.45810319676444,35.68332728201105,35.597115650909686,35.37303112621997,35.45097895603773,35.47264624393482,35.18880095659302,35.380412631455414,35.50727311432508,35.42151670397772,34.87867425479814,34.74956409401404,34.59160843811181,34.56275431256893,34.7803364875158,34.23074648750101,33.85905615803561,33.64144154289446,33.70794337851917,34.149895306450496,33.82562016236578,33.86829012116534,2021-08-06,40.09166666666666,36.391666666666666,35.55,34.86666666666667,test
