split,tag,y_p1,y_p3,y_p7,y_p15
train,2013-06-21,35.549999,34.540001,33.799999,33.279999
train,2013-06-28,34.340000,34.209999,33.849998,33.090000
train,2013-07-01,34.919998,34.340000,34.070000,33.310001
train,2013-07-07,35.869999,34.830002,34.270000,33.533333
train,2013-07-14,35.869999,34.919998,34.400002,33.959999
train,2013-07-21,35.869999,35.180000,34.700001,34.090000
train,2013-07-28,35.869999,35.180000,34.700001,33.959999
train,2013-08-01,35.869999,35.619999,34.830002,33.910000
train,2013-08-07,35.619999,35.139999,34.410000,33.549999
train,2013-08-14,35.619999,35.139999,34.340000,33.209999
train,2013-08-21,36.160000,35.619999,33.910000,32.930000
train,2013-08-28,36.160000,35.619999,33.840000,32.009998
train,2013-09-01,36.160000,35.520000,32.930000,31.059999
train,2013-09-07,36.160000,35.520000,32.009998,30.549999
train,2013-09-14,36.160000,32.930000,30.690001,29.600000
train,2013-09-21,31.230000,30.549999,29.770000,28.260000
train,2013-09-28,31.230000,30.080000,29.600000,27.570000
train,2013-10-01,31.230000,30.080000,29.290001,27.430000
train,2013-10-07,31.230000,29.879999,28.440001,27.370001
train,2013-10-14,29.879999,28.600000,27.650000,26.620001
train,2013-10-21,29.879999,28.440001,27.370001,25.879999
train,2013-10-28,31.110001,27.650000,26.809999,25.830000
train,2013-11-01,32.360001,27.650000,26.670000,24.940001
train,2013-11-07,32.360001,29.366667,26.620001,24.879999
train,2013-11-14,32.360001,29.366667,25.830000,21.980000
train,2013-11-21,32.360001,29.366667,25.340000,19.139999
train,2013-11-28,29.366667,25.340000,20.230000,17.690001
train,2013-12-01,29.366667,25.340000,19.190001,16.799999
train,2013-12-07,21.100000,19.190001,17.690001,16.129999
train,2013-12-14,21.100000,19.190001,17.209999,16.330000
train,2013-12-21,21.100000,19.780001,18.190001,17.110001
train,2013-12-28,22.690001,21.450001,19.830000,17.440001
train,2014-01-01,22.690001,21.450001,19.830000,17.780001
train,2014-01-07,22.690001,21.450001,20.070000,18.080000
train,2014-01-14,22.690001,21.889999,20.129999,18.590000
train,2014-01-21,24.889999,22.639999,21.090000,19.180000
train,2014-01-28,27.730000,25.330000,21.260000,19.360001
train,2014-02-01,28.139999,26.670000,22.639999,19.360001
train,2014-02-07,29.299999,27.730000,25.650000,21.260000
train,2014-02-14,29.299999,27.730000,25.650000,20.420000
train,2014-02-21,29.299999,27.730000,25.650000,21.900000
train,2014-02-28,29.299999,28.610001,25.650000,23.910000
train,2014-03-01,29.299999,28.610001,25.650000,23.910000
train,2014-03-07,29.299999,28.610001,24.440001,22.400000
train,2014-03-14,32.250000,29.250000,26.219999,23.540001
train,2014-03-21,35.730000,31.030001,29.010000,24.280001
train,2014-03-28,35.730000,34.279999,29.719999,26.879999
train,2014-04-01,35.730000,34.279999,30.650000,28.270000
train,2014-04-07,36.990002,35.619999,32.680000,29.680000
train,2014-04-14,36.990002,35.619999,32.680000,29.520000
train,2014-04-21,36.990002,35.509998,32.639999,28.920000
train,2014-04-28,36.990002,34.930000,32.639999,29.230000
train,2014-05-01,37.240002,35.619999,32.680000,29.230000
train,2014-05-07,38.790001,34.930000,31.730000,29.160000
train,2014-05-14,38.790001,34.930000,31.730000,29.760000
train,2014-05-21,38.790001,34.990002,34.430000,30.540001
train,2014-05-28,38.790001,37.240002,34.220001,31.830000
train,2014-06-01,39.150002,38.790001,34.990002,32.410000
train,2014-06-07,39.150002,37.779999,34.990002,33.099998
train,2014-06-14,39.150002,37.779999,35.970001,34.220001
train,2014-06-21,39.150002,37.779999,35.750000,33.759998
train,2014-06-28,39.150002,37.709999,34.990002,33.810001
train,2014-07-01,37.709999,35.750000,34.529999,33.759998
train,2014-07-07,37.709999,36.180000,34.730000,33.439999
train,2014-07-14,36.180000,35.549999,34.644444,33.439999
train,2014-07-21,36.180000,36.000000,35.009998,34.330002
train,2014-07-28,36.939999,36.180000,35.759998,34.770000
train,2014-08-01,36.939999,36.180000,35.759998,34.644444
train,2014-08-07,36.939999,36.090000,35.549999,34.480000
train,2014-08-14,36.939999,36.090000,34.950001,34.070000
train,2014-08-21,37.310001,36.750000,34.580002,33.090000
train,2014-08-28,37.310001,34.389999,33.630001,31.690001
train,2014-09-01,37.310001,35.410000,32.290001,31.450001
train,2014-09-07,37.310001,34.389999,31.850000,30.520000
train,2014-09-14,37.310001,34.389999,32.240002,30.170000
train,2014-09-21,35.509998,32.830002,31.270000,28.889999
train,2014-09-28,32.830002,32.240002,29.139999,28.049999
train,2014-10-01,32.830002,32.240002,29.139999,28.010000
train,2014-10-07,32.830002,32.240002,28.770000,27.760000
train,2014-10-14,29.120001,28.770000,28.010000,26.160000
train,2014-10-21,29.120001,28.770000,27.830000,24.760000
train,2014-10-28,28.100000,27.040001,25.469999,23.860001
train,2014-11-01,28.100000,25.959999,24.760000,23.170000
train,2014-11-07,28.100000,25.959999,25.240000,23.600000
train,2014-11-14,26.360001,25.272728,24.280001,21.854546
train,2014-11-21,26.360001,25.000000,23.636364,19.750000
train,2014-11-28,26.360001,25.000000,23.636364,19.750000
train,2014-12-01,26.360001,25.000000,23.636364,19.090910
train,2014-12-07,25.000000,23.636364,20.000000,18.663637
train,2014-12-14,20.000000,19.090910,18.981817,17.063637
train,2014-12-21,20.000000,19.063637,17.327272,15.370000
train,2014-12-28,23.454546,22.509090,18.663637,15.370000
train,2015-01-01,23.454546,22.509090,18.390909,15.370000
train,2015-01-07,23.454546,22.609091,21.518183,17.700001
train,2015-01-14,27.109091,23.454546,22.090910,18.390909
train,2015-01-21,27.109091,23.454546,22.090910,18.372726
train,2015-01-28,27.109091,23.309092,21.000000,17.227272
train,2015-02-01,27.109091,25.981817,21.209091,18.254545
train,2015-02-07,27.118181,26.390909,20.309092,17.672728
train,2015-02-14,28.072727,27.118181,23.390909,19.181818
train,2015-02-21,28.072727,27.118181,23.390909,19.454546
train,2015-02-28,30.090910,27.327272,25.927273,20.336363
train,2015-03-01,30.090910,27.327272,25.927273,20.809092
train,2015-03-07,30.090910,27.327272,25.927273,22.400000
train,2015-03-14,35.509090,30.090910,25.927273,22.336363
train,2015-03-21,35.509090,30.090910,26.254545,23.736364
train,2015-03-28,35.509090,31.854546,27.299999,23.909090
train,2015-04-01,36.718182,33.745453,28.545454,24.927273
train,2015-04-07,36.718182,33.745453,28.663637,26.209091
train,2015-04-14,36.718182,32.890907,30.063637,27.072727
train,2015-04-21,38.436363,36.718182,32.890907,28.545454
train,2015-04-28,41.581818,38.245453,35.118183,29.845455
train,2015-05-01,41.581818,38.245453,35.118183,29.709091
train,2015-05-07,41.581818,38.245453,35.118183,29.963636
train,2015-05-14,41.581818,38.436363,36.127274,29.963636
train,2015-05-21,41.581818,38.245453,34.945454,29.963636
train,2015-05-28,39.127274,34.945454,31.963636,29.845455
train,2015-06-01,39.127274,34.945454,32.200001,30.272728
train,2015-06-07,39.127274,35.127274,33.090908,31.345455
train,2015-06-14,36.045456,34.945454,33.227272,31.963636
train,2015-06-21,36.045456,35.009090,34.454544,32.654545
train,2015-06-28,38.981819,36.472729,35.127274,34.272728
train,2015-07-01,38.981819,37.509090,35.336365,34.463634
train,2015-07-07,39.409092,38.981819,37.509090,35.009090
train,2015-07-14,39.454544,39.136364,38.063637,36.390907
train,2015-07-21,40.772728,39.409092,38.200001,36.872726
train,2015-07-28,40.772728,39.409092,38.063637,36.627274
train,2015-08-01,40.772728,39.409092,37.827274,35.927273
train,2015-08-07,40.772728,39.118183,36.627274,34.563637
train,2015-08-14,40.772728,37.809090,36.872726,34.754547
train,2015-08-21,37.754547,36.918182,34.981819,34.263638
train,2015-08-28,37.754547,37.045456,35.909092,34.590908
train,2015-09-01,37.754547,37.045456,35.909092,34.590908
train,2015-09-07,37.754547,37.045456,35.909092,34.354546
train,2015-09-14,37.045456,35.281818,34.590908,32.863636
train,2015-09-21,37.045456,34.681820,33.336365,31.763636
train,2015-09-28,34.099998,32.863636,31.818182,31.427273
train,2015-10-01,34.099998,32.845455,31.781818,30.900000
train,2015-10-07,34.099998,32.072727,31.654545,29.081818
train,2015-10-14,32.345455,31.818182,30.909090,25.736364
train,2015-10-21,31.818182,30.900000,27.336363,23.772728
train,2015-10-28,27.509090,27.318182,25.063637,23.027273
train,2015-11-01,27.509090,27.318182,25.545454,22.972727
train,2015-11-07,27.318182,25.772728,23.690908,22.000000
train,2015-11-14,27.318182,25.772728,23.481817,20.790909
train,2015-11-21,25.772728,25.063637,22.000000,18.436363
train,2015-11-28,25.545454,20.472727,18.463636,17.790909
train,2015-12-01,19.227272,18.736364,18.254545,17.681818
train,2015-12-07,19.227272,18.672728,18.027273,17.263636
train,2015-12-14,21.454546,19.227272,18.018183,17.254545
train,2015-12-21,22.390909,20.581818,18.418182,17.618181
train,2015-12-28,22.390909,20.581818,18.418182,16.663637
train,2016-01-01,22.390909,20.581818,18.172728,16.454546
train,2016-01-07,23.945454,21.490910,18.418182,16.590910
train,2016-01-14,23.945454,21.490910,18.381819,16.145454
train,2016-01-21,29.350000,26.090000,23.409090,16.754545
train,2016-01-28,29.350000,26.090000,23.945454,18.381819
train,2016-02-01,29.350000,26.690001,24.927273,21.000000
train,2016-02-07,29.350000,27.836363,25.381819,22.345455
train,2016-02-14,29.350000,27.981817,26.272728,24.036364
train,2016-02-21,29.127274,27.836363,25.381819,23.372726
train,2016-02-28,30.227272,27.981817,26.290909,23.372726
train,2016-03-01,30.227272,27.981817,26.290909,22.981817
train,2016-03-07,30.563637,29.127274,27.018183,24.218182
train,2016-03-14,33.963634,31.827272,28.309092,25.390909
train,2016-03-21,33.963634,32.772728,30.209091,27.245455
train,2016-03-28,37.881817,34.509090,32.772728,29.663637
train,2016-04-01,37.881817,34.509090,32.772728,29.690908
train,2016-04-07,37.881817,35.427273,33.963634,30.263636
train,2016-04-14,37.881817,35.427273,33.145454,29.963636
train,2016-04-21,41.709091,38.954544,34.509090,30.263636
train,2016-04-28,41.709091,38.954544,35.018181,28.963636
train,2016-05-01,41.709091,38.954544,35.018181,28.963636
train,2016-05-07,41.709091,40.727272,36.818180,29.963636
train,2016-05-14,41.709091,40.727272,37.390907,32.627274
train,2016-05-21,41.445454,39.163635,37.081818,33.409092
train,2016-05-28,41.445454,39.163635,37.718182,36.409092
train,2016-06-01,41.445454,39.163635,37.718182,36.409092
train,2016-06-07,39.290909,38.318180,36.936363,34.745453
train,2016-06-14,39.290909,37.718182,36.736362,35.545456
train,2016-06-21,37.718182,36.745453,36.645454,35.081818
train,2016-06-28,36.736362,36.618183,35.545456,34.536366
train,2016-07-01,36.736362,36.618183,35.545456,34.745453
train,2016-07-07,36.791668,36.681820,36.358334,35.263638
train,2016-07-14,36.791668,36.599998,35.583332,34.918182
train,2016-07-21,36.791668,36.416668,35.375000,34.733334
train,2016-07-28,36.791668,36.416668,35.558334,34.549999
train,2016-08-01,36.791668,36.358334,35.375000,34.241665
train,2016-08-07,35.575001,35.375000,34.308334,33.599998
train,2016-08-14,35.983334,35.558334,34.283333,33.408333
train,2016-08-21,35.983334,35.375000,33.733334,32.924999
train,2016-08-28,37.366665,35.375000,33.216667,32.266666
train,2016-09-01,37.366665,35.375000,33.216667,31.883333
train,2016-09-07,37.366665,35.983334,34.291668,31.741667
train,2016-09-14,37.366665,35.825001,32.974998,31.158333
train,2016-09-21,37.366665,35.825001,32.083332,30.750000
train,2016-09-28,36.325001,33.791668,31.758333,30.083334
train,2016-10-01,36.325001,33.791668,31.758333,29.641666
train,2016-10-07,33.791668,32.083332,30.750000,28.433332
train,2016-10-14,33.325001,31.433332,29.608334,27.616667
train,2016-10-21,31.433332,29.816668,27.783333,26.950001
train,2016-10-28,30.549999,28.725000,27.541666,25.091667
train,2016-11-01,30.549999,27.783333,26.641666,23.666666
train,2016-11-07,30.549999,27.783333,26.641666,22.416666
train,2016-11-14,26.950001,25.525000,22.841667,20.625000
train,2016-11-21,25.791666,22.416666,20.741667,19.100000
train,2016-11-28,22.416666,21.133333,19.700001,16.841667
train,2016-12-01,20.625000,19.891666,19.100000,16.075001
train,2016-12-07,20.625000,19.091667,16.841667,15.333333
train,2016-12-14,19.325001,16.841667,15.866667,15.241667
train,2016-12-21,20.424999,17.549999,16.808332,15.508333
train,2016-12-28,20.424999,19.424999,17.191668,16.025000
train,2017-01-01,20.424999,19.424999,17.191668,16.025000
train,2017-01-07,20.424999,19.424999,17.183332,16.025000
train,2017-01-14,21.558332,20.424999,17.625000,16.808332
train,2017-01-21,21.558332,20.266666,17.541666,15.566667
train,2017-01-28,22.408333,21.558332,17.809092,16.141666
train,2017-02-01,24.975000,22.408333,21.183332,17.191668
train,2017-02-07,24.975000,24.058332,22.091667,18.799999
train,2017-02-14,28.083334,24.975000,22.408333,19.608334
train,2017-02-21,28.083334,25.025000,22.691668,20.666666
train,2017-02-28,28.083334,25.658333,23.924999,21.058332
train,2017-03-01,28.083334,27.116667,23.924999,21.058332
train,2017-03-07,32.566666,27.924999,25.658333,21.866667
train,2017-03-14,32.566666,30.308332,27.116667,22.783333
train,2017-03-21,32.566666,30.308332,27.924999,24.625000
train,2017-03-28,38.275002,32.566666,28.658333,26.741667
train,2017-04-01,38.275002,32.566666,29.941668,27.733334
train,2017-04-07,38.275002,31.600000,29.316668,27.558332
train,2017-04-14,38.375000,37.591667,31.600000,28.458334
train,2017-04-21,38.375000,37.591667,33.941666,29.358334
train,2017-04-28,38.375000,36.008335,33.841667,29.358334
train,2017-05-01,38.375000,36.008335,33.941666,30.108334
train,2017-05-07,38.375000,36.008335,33.941666,32.383335
train,2017-05-14,37.983334,36.008335,34.299999,32.424999
train,2017-05-21,37.983334,36.200001,34.974998,32.466667
train,2017-05-28,37.983334,36.200001,34.974998,32.599998
train,2017-06-01,37.983334,36.200001,35.224998,32.991665
train,2017-06-07,41.108334,38.358334,36.200001,34.700001
train,2017-06-14,41.108334,38.358334,36.416668,35.099998
train,2017-06-21,41.108334,39.441666,37.808334,35.750000
train,2017-06-28,41.108334,39.441666,37.808334,36.066666
train,2017-07-01,41.108334,39.441666,37.808334,36.066666
train,2017-07-07,39.441666,38.174999,36.799999,35.758335
train,2017-07-14,39.441666,38.174999,36.683334,35.708332
train,2017-07-21,37.641666,36.683334,35.958332,35.408333
train,2017-07-28,36.658333,36.133335,35.758335,35.150002
train,2017-08-01,36.474998,35.958332,35.691666,35.049999
train,2017-08-07,36.133335,35.916668,35.174999,34.658333
train,2017-08-14,37.108334,35.916668,35.174999,34.408333
train,2017-08-21,37.108334,35.708332,35.133335,33.549999
train,2017-08-28,37.108334,35.708332,34.525002,32.733334
train,2017-09-01,37.108334,35.708332,34.525002,32.025002
train,2017-09-07,37.108334,35.708332,33.575001,31.658333
train,2017-09-14,35.549999,32.866665,31.958334,29.475000
train,2017-09-21,35.549999,32.025002,30.308332,28.791666
train,2017-09-28,35.549999,31.658333,29.883333,27.941668
train,2017-10-01,35.549999,31.658333,29.883333,27.091667
train,2017-10-07,31.674999,30.299999,28.116667,26.299999
train,2017-10-14,31.674999,30.000000,27.533333,25.650000
train,2017-10-21,30.000000,28.950001,26.750000,25.375000
train,2017-10-28,28.950001,26.975000,25.650000,23.636364
train,2017-11-01,28.950001,26.975000,25.183332,23.158333
train,2017-11-07,28.950001,26.975000,25.725000,23.174999
train,2017-11-14,27.733334,26.666666,25.183332,20.991667
train,2017-11-21,26.408333,25.591667,23.225000,20.375000
train,2017-11-28,26.408333,25.591667,24.900000,20.758333
train,2017-12-01,26.408333,25.591667,24.900000,20.375000
train,2017-12-07,26.033333,25.483334,23.516666,19.266666
train,2017-12-14,25.591667,25.358334,23.366667,18.483334
train,2017-12-21,25.483334,24.766666,19.791666,16.991667
train,2017-12-28,23.366667,19.983334,18.375000,16.733334
train,2018-01-01,23.366667,18.716667,17.308332,16.341667
train,2018-01-07,25.100000,23.366667,18.716667,16.808332
train,2018-01-14,27.775000,25.475000,24.549999,17.158333
train,2018-01-21,27.775000,25.475000,24.549999,18.083334
train,2018-01-28,27.775000,25.475000,24.549999,19.641666
train,2018-02-01,27.775000,25.475000,24.549999,20.850000
train,2018-02-07,33.241665,28.525000,26.375000,21.408333
train,2018-02-14,33.241665,28.525000,25.591667,21.008333
train,2018-02-21,33.241665,31.325001,27.908333,22.866667
train,2018-02-28,35.575001,32.575001,29.758333,26.975000
train,2018-03-01,35.575001,32.575001,29.758333,26.975000
train,2018-03-07,35.575001,32.575001,29.758333,26.975000
train,2018-03-14,35.575001,31.325001,29.741667,27.291666
train,2018-03-21,35.575001,31.799999,29.758333,28.725000
train,2018-03-28,34.808334,31.233334,28.966667,27.508333
train,2018-04-01,34.808334,31.799999,29.100000,27.508333
train,2018-04-07,36.391666,34.808334,31.799999,28.799999
train,2018-04-14,36.391666,35.358334,32.308334,28.725000
train,2018-04-21,40.058334,36.483334,35.358334,28.891666
train,2018-04-28,40.058334,38.408333,35.958332,32.783333
train,2018-05-01,40.058334,38.408333,35.958332,32.783333
train,2018-05-07,40.058334,38.408333,35.466667,31.350000
train,2018-05-14,40.058334,38.408333,35.958332,32.625000
train,2018-05-21,41.441666,36.516666,34.916668,32.908333
train,2018-05-28,41.441666,35.458332,33.916668,32.433334
train,2018-06-01,41.441666,36.150002,34.216667,32.849998
train,2018-06-07,41.441666,36.150002,34.916668,33.400002
train,2018-06-14,41.441666,35.966667,35.383335,33.575001
train,2018-06-21,38.875000,35.825001,35.508335,33.983334
train,2018-06-28,41.481819,35.966667,35.541668,34.833332
train,2018-07-01,41.481819,35.966667,35.541668,34.833332
train,2018-07-07,41.481819,35.966667,35.541668,34.241665
train,2018-07-14,41.481819,35.825001,35.474998,34.408333
train,2018-07-21,41.481819,35.533333,35.000000,33.591667
train,2018-07-28,35.581818,35.174999,34.408333,33.549999
train,2018-08-01,35.581818,35.174999,34.408333,33.549999
train,2018-08-07,36.490910,35.533333,34.683334,33.890907
train,2018-08-14,36.490910,35.145454,34.372726,33.290909
train,2018-08-21,36.490910,35.145454,34.372726,33.218182
train,2018-08-28,36.490910,34.836365,33.927273,31.981817
train,2018-09-01,36.490910,35.145454,34.563637,31.963636
train,2018-09-07,36.381817,34.436363,32.718182,31.736364
train,2018-09-14,36.381817,34.436363,32.683334,31.509090
train,2018-09-21,36.381817,34.436363,32.683334,29.674999
train,2018-09-28,36.381817,34.563637,32.700001,28.808332
train,2018-10-01,34.841667,32.718182,30.533333,28.383333
train,2018-10-07,34.841667,32.541668,28.558332,27.875000
train,2018-10-14,34.841667,32.541668,28.083334,27.316668
train,2018-10-21,34.841667,32.541668,27.808332,24.316668
train,2018-10-28,28.066668,27.316668,25.216667,23.033333
train,2018-11-01,27.808332,25.475000,24.316668,22.625000
train,2018-11-07,25.216667,24.316668,23.299999,22.391666
train,2018-11-14,25.216667,24.150000,22.625000,20.733334
train,2018-11-21,24.150000,22.625000,21.808332,19.058332
train,2018-11-28,24.150000,22.458334,20.183332,18.508333
train,2018-12-01,22.458334,21.116667,19.058332,18.100000
train,2018-12-07,21.158333,19.291666,18.508333,17.716667
train,2018-12-14,21.158333,19.591667,18.383333,17.100000
train,2018-12-21,19.591667,18.049999,17.716667,15.791667
train,2018-12-28,23.566668,19.666666,17.825001,15.925000
train,2019-01-01,23.566668,19.666666,18.375000,16.116667
train,2019-01-07,23.900000,23.150000,19.641666,17.558332
train,2019-01-14,23.900000,23.150000,19.666666,17.816668
train,2019-01-21,23.900000,23.150000,20.316668,17.858334
val,2019-01-28,25.333334,22.716667,20.316668,17.325001
val,2019-02-01,25.333334,22.716667,20.316668,17.008333
val,2019-02-07,25.333334,20.416666,17.983334,16.891666
val,2019-02-14,26.358334,24.041666,19.758333,17.191668
val,2019-02-21,26.358334,24.041666,21.783333,18.674999
val,2019-02-28,26.358334,23.291666,21.875000,18.941668
val,2019-03-01,26.358334,23.291666,21.875000,19.383333
val,2019-03-07,26.358334,23.291666,22.250000,20.533333
val,2019-03-14,28.833334,26.158333,23.200001,21.783333
val,2019-03-21,31.541666,28.091667,24.441668,21.850000
val,2019-03-28,31.541666,28.833334,26.158333,22.150000
val,2019-04-01,33.224998,31.541666,28.833334,23.033333
val,2019-04-07,38.633335,33.433334,31.541666,26.799999
val,2019-04-14,38.633335,34.433334,31.875000,26.799999
val,2019-04-21,38.633335,36.108334,33.750000,29.608334
val,2019-04-28,43.125000,39.041668,36.108334,32.691666
val,2019-05-01,43.125000,39.041668,36.133335,32.775002
val,2019-05-07,43.125000,39.041668,36.216667,34.858334
val,2019-05-14,43.125000,39.041668,36.233334,34.933334
val,2019-05-21,43.125000,39.041668,36.216667,34.291668
val,2019-05-28,38.200001,36.766666,36.075001,34.091667
val,2019-06-01,37.272728,36.216667,35.383335,34.008335
val,2019-06-07,37.272728,36.154545,34.591667,33.474998
val,2019-06-14,37.625000,36.816666,34.808334,34.008335
val,2019-06-21,42.133335,37.272728,35.383335,34.336365
val,2019-06-28,42.133335,36.816666,35.158333,34.336365
val,2019-07-01,42.133335,37.625000,35.508335,34.424999
val,2019-07-07,42.133335,37.625000,36.133335,34.766666
val,2019-07-14,42.133335,36.750000,35.966667,34.633335
val,2019-07-21,38.974998,37.366665,36.191666,34.783333
val,2019-07-28,38.974998,37.366665,36.008335,34.783333
val,2019-08-01,38.974998,37.075001,35.641666,34.450001
val,2019-08-07,38.974998,37.075001,35.633335,34.333332
val,2019-08-14,38.974998,35.641666,34.900002,33.666668
val,2019-08-21,35.633335,35.000000,34.450001,33.641666
val,2019-08-28,34.900002,34.375000,33.750000,32.208332
val,2019-09-01,34.900002,33.974998,33.383335,31.791666
val,2019-09-07,33.974998,33.466667,32.291668,31.172728
val,2019-09-14,33.974998,33.466667,32.183334,31.049999
val,2019-09-21,35.474998,33.466667,31.863636,31.009090
val,2019-09-28,35.474998,32.200001,31.066668,30.590910
val,2019-10-01,35.474998,32.200001,31.066668,30.290909
val,2019-10-07,35.474998,32.200001,30.916666,28.916666
val,2019-10-14,35.474998,30.533333,29.383333,27.816668
val,2019-10-21,30.358334,29.441668,28.816668,26.500000
val,2019-10-28,30.358334,29.441668,28.108334,25.125000
val,2019-11-01,30.358334,29.441668,28.108334,24.483334
val,2019-11-07,30.358334,29.383333,28.075001,22.600000
val,2019-11-14,30.358334,24.200001,22.733334,21.049999
val,2019-11-21,28.075001,23.275000,22.058332,19.808332
val,2019-11-28,22.733334,21.341667,20.491667,19.633333
val,2019-12-01,21.316668,20.500000,20.358334,18.975000
val,2019-12-07,20.558332,20.441668,19.733334,17.841667
val,2019-12-14,20.558332,20.383333,19.033333,16.600000
val,2019-12-21,20.558332,20.383333,18.116667,15.758333
val,2019-12-28,20.491667,18.116667,16.216667,14.627273
val,2020-01-01,20.491667,17.150000,16.083334,14.627273
val,2020-01-07,20.491667,19.316668,16.641666,15.108334
val,2020-01-14,22.033333,19.350000,16.941668,15.391666
val,2020-01-21,22.208334,20.025000,17.625000,15.883333
val,2020-01-28,22.208334,20.025000,19.150000,16.758333
val,2020-02-01,22.208334,22.033333,19.316668,16.950001
val,2020-02-07,27.883333,22.208334,20.025000,17.416666
val,2020-02-14,27.883333,26.700001,22.208334,19.150000
val,2020-02-21,27.883333,26.700001,22.841667,18.333334
val,2020-02-28,27.883333,26.700001,23.858334,21.191668
val,2020-03-01,27.883333,26.700001,24.691668,21.241667
val,2020-03-07,32.083332,29.108334,25.908333,21.758333
val,2020-03-14,32.083332,29.108334,23.858334,21.400000
val,2020-03-21,32.083332,29.433332,26.650000,23.225000
val,2020-03-28,34.341667,30.263636,29.341667,24.158333
val,2020-04-01,34.341667,30.263636,29.341667,24.633333
val,2020-04-07,34.341667,30.016666,29.341667,25.541666
val,2020-04-14,35.083332,34.150002,30.016666,27.275000
val,2020-04-21,41.033333,40.508335,35.083332,29.666666
val,2020-04-28,41.033333,40.525002,37.391666,29.666666
val,2020-05-01,41.033333,40.525002,37.391666,29.666666
val,2020-05-07,41.033333,40.525002,37.391666,31.716667
val,2020-05-14,41.033333,40.525002,37.391666,31.883333
val,2020-05-21,40.525002,36.424999,32.808334,31.325001
val,2020-05-28,36.641666,36.366665,33.875000,31.508333
val,2020-06-01,36.641666,36.366665,34.049999,32.108334
val,2020-06-07,36.641666,36.366665,34.933334,33.191666
val,2020-06-14,36.424999,35.366665,34.325001,33.191666
val,2020-06-21,35.950001,35.658333,34.933334,33.875000
val,2020-06-28,36.500000,35.858334,35.525002,34.400002
val,2020-07-01,37.508335,36.500000,35.658333,34.875000
val,2020-07-07,37.508335,37.033333,35.858334,35.091667
val,2020-07-14,37.508335,37.033333,35.858334,35.250000
val,2020-07-21,37.508335,37.033333,35.783333,35.091667
val,2020-07-28,37.508335,37.033333,35.625000,34.358334
val,2020-08-01,37.125000,35.974998,35.466667,34.208332
val,2020-08-07,42.990910,39.009090,35.799999,34.383335
val,2020-08-14,42.990910,39.009090,36.527271,35.466667
val,2020-08-21,42.990910,39.009090,36.527271,35.681820
val,2020-08-28,42.990910,39.009090,36.527271,35.681820
val,2020-09-01,42.990910,39.009090,36.527271,35.627274
val,2020-09-07,37.209091,36.527271,36.054546,34.736362
val,2020-09-14,38.190910,36.736362,35.681820,34.054546
val,2020-09-21,38.190910,36.736362,34.309090,31.109091
val,2020-09-28,38.190910,36.736362,34.054546,30.950001
val,2020-10-01,38.190910,35.754547,32.041668,30.681818
val,2020-10-07,38.190910,35.754547,31.491667,30.018183
val,2020-10-14,32.825001,31.875000,30.681818,29.327272
val,2020-10-21,32.825001,31.875000,30.000000,25.583334
val,2020-10-28,30.041666,29.866667,26.358334,24.233334
val,2020-11-01,26.575001,26.358334,24.600000,23.658333
val,2020-11-07,26.575001,25.583334,24.345455,21.716667
val,2020-11-14,26.709091,24.600000,23.009090,21.458334
val,2020-11-21,26.709091,24.209091,21.890909,20.416666
val,2020-11-28,26.709091,24.209091,21.254545,19.972727
val,2020-12-01,26.709091,24.209091,20.990910,19.525000
val,2020-12-07,26.709091,24.209091,21.763636,19.972727
val,2020-12-14,26.618181,22.441668,22.174999,20.200001
val,2020-12-21,24.375000,22.441668,22.174999,19.858334
val,2020-12-28,24.375000,22.441668,22.174999,19.525000
val,2021-01-01,24.375000,22.441668,22.174999,18.708334
val,2021-01-07,24.641666,23.950001,22.308332,18.433332
val,2021-01-14,25.250000,24.133333,22.358334,18.258333
val,2021-01-21,25.250000,24.133333,22.666666,19.291666
val,2021-01-28,25.250000,24.133333,22.666666,19.291666
val,2021-02-01,25.250000,24.133333,22.666666,19.291666
val,2021-02-07,25.250000,22.883333,22.191668,19.016666
val,2021-02-14,32.599998,23.941668,22.191668,18.983334
val,2021-02-21,32.599998,30.966667,22.924999,20.041666
val,2021-02-28,35.174999,31.200001,23.941668,19.991667
val,2021-03-01,35.174999,31.200001,23.941668,19.991667
val,2021-03-07,35.174999,31.200001,24.941668,20.583334
val,2021-03-14,35.174999,32.591667,27.299999,21.083334
val,2021-03-21,39.041668,35.174999,31.200001,21.733334
val,2021-03-28,39.041668,34.108334,32.591667,26.258333
val,2021-04-01,39.041668,35.825001,33.516666,28.508333
val,2021-04-07,39.041668,35.974998,34.566666,30.783333
val,2021-04-14,40.724998,38.041668,35.716667,33.241665
val,2021-04-21,40.724998,35.933334,34.566666,31.775000
val,2021-04-28,40.724998,35.933334,34.566666,32.483334
val,2021-05-01,40.724998,35.933334,34.075001,32.424999
val,2021-05-07,40.724998,35.933334,33.500000,30.924999
val,2021-05-14,39.799999,35.008335,33.974998,31.291666
val,2021-05-21,39.799999,35.008335,33.316666,30.741667
val,2021-05-28,39.799999,35.008335,33.316666,31.941668
val,2021-06-01,36.950001,36.650002,34.691666,32.224998
val,2021-06-07,38.108334,36.841667,36.158333,33.000000
test,2021-06-14,38.108334,36.841667,36.158333,34.025002
test,2021-06-21,38.958332,36.950001,36.650002,35.133335
