split,tag,y_p1,y_p3,y_p7,y_p15
train,2013-06-28,31.030769,30.692308,30.269230,29.692308
train,2013-07-01,31.692308,31.030769,30.515385,29.823076
train,2013-07-07,31.692308,31.253845,30.938461,30.284615
train,2013-07-14,31.692308,31.423077,31.107693,30.761538
train,2013-07-21,31.869230,31.692308,31.392307,31.030769
train,2013-07-28,31.876923,31.846153,31.469231,31.084616
train,2013-08-01,32.007690,31.869230,31.584616,31.107693
train,2013-08-07,32.007690,31.869230,31.569231,31.107693
train,2013-08-14,32.007690,31.869230,31.569231,31.153847
train,2013-08-21,32.353848,31.876923,31.507692,31.007692
train,2013-08-28,32.353848,31.792307,31.261538,30.753845
train,2013-09-01,32.353848,31.569231,31.107693,30.000000
train,2013-09-07,32.353848,31.507692,30.346153,28.953846
train,2013-09-14,32.353848,30.784615,29.946154,28.269230
train,2013-09-21,31.738462,29.053846,28.384615,27.415384
train,2013-09-28,31.738462,30.230770,28.038462,26.830769
train,2013-10-01,31.738462,30.276922,28.438461,26.792307
train,2013-10-07,31.738462,30.276922,28.538462,26.792307
train,2013-10-14,30.453846,29.161539,28.200001,26.792307
train,2013-10-21,30.453846,29.161539,28.200001,26.623077
train,2013-10-28,31.130770,29.161539,27.607693,26.630770
train,2013-11-01,31.130770,29.123077,27.538462,26.061539
train,2013-11-07,31.130770,27.607693,26.907692,24.646154
train,2013-11-14,31.130770,27.307692,25.146154,23.169231
train,2013-11-21,31.130770,27.307692,24.384615,19.376923
train,2013-11-28,27.307692,24.384615,20.838461,18.525000
train,2013-12-01,27.307692,24.384615,19.608334,17.633333
train,2013-12-07,20.700001,19.608334,18.658333,17.166666
train,2013-12-14,20.700001,19.608334,18.625000,17.541666
train,2013-12-21,20.700001,20.230770,19.092308,18.366667
train,2013-12-28,22.630770,20.776922,19.653847,18.658333
train,2014-01-01,22.630770,20.776922,19.653847,18.799999
train,2014-01-07,22.630770,20.853846,19.792307,19.015385
train,2014-01-14,23.369230,21.561539,20.230770,19.276922
train,2014-01-21,25.346153,22.630770,20.799999,19.007692
train,2014-01-28,27.530769,25.346153,20.853846,19.007692
train,2014-02-01,27.530769,25.346153,23.369230,19.007692
train,2014-02-07,28.569231,26.507692,24.661539,20.769230
train,2014-02-14,28.569231,26.507692,24.030769,20.346153
train,2014-02-21,28.569231,26.507692,24.653847,20.876923
train,2014-02-28,28.569231,25.638462,24.407692,21.299999
train,2014-03-01,28.569231,25.638462,24.407692,21.299999
train,2014-03-07,28.569231,26.069231,24.000000,20.915384
train,2014-03-14,30.484615,26.069231,24.000000,21.507692
train,2014-03-21,31.769230,28.769230,26.069231,23.146154
train,2014-03-28,35.299999,31.769230,28.530769,23.876923
train,2014-04-01,35.299999,31.769230,28.530769,24.123077
train,2014-04-07,36.138462,33.369232,28.769230,26.200001
train,2014-04-14,36.138462,33.369232,28.761538,26.200001
train,2014-04-21,36.138462,33.369232,27.353846,25.023077
train,2014-04-28,36.138462,31.530769,27.353846,25.838461
train,2014-05-01,36.138462,31.930769,29.423077,25.900000
train,2014-05-07,39.315384,31.930769,29.423077,25.838461
train,2014-05-14,39.315384,31.930769,29.423077,26.615385
train,2014-05-21,39.315384,31.930769,30.007692,27.253845
train,2014-05-28,39.315384,33.307693,30.253845,28.476923
train,2014-06-01,39.315384,33.599998,30.946154,28.607693
train,2014-06-07,33.599998,33.307693,30.338461,29.453846
train,2014-06-14,33.599998,33.307693,30.946154,29.969231
train,2014-06-21,33.599998,32.223076,30.576923,29.861538
train,2014-06-28,33.599998,32.223076,30.715385,29.992308
train,2014-07-01,32.223076,31.323076,30.715385,29.992308
train,2014-07-07,32.223076,31.323076,30.900000,30.530769
train,2014-07-14,31.323076,31.169231,30.930769,30.600000
train,2014-07-21,32.046154,31.846153,31.323076,30.900000
train,2014-07-28,32.815384,32.046154,31.799999,31.084616
train,2014-08-01,32.815384,32.046154,31.846153,31.269230
train,2014-08-07,32.815384,32.046154,31.846153,31.330769
train,2014-08-14,32.815384,32.046154,31.799999,31.269230
train,2014-08-21,34.507690,32.692307,31.538462,30.723078
train,2014-08-28,34.507690,31.500000,30.792307,30.384615
train,2014-09-01,34.507690,31.023077,30.669231,30.269230
train,2014-09-07,34.507690,30.630770,30.353846,29.958334
train,2014-09-14,34.507690,30.630770,30.238462,29.653847
train,2014-09-21,32.092308,30.423077,29.730770,28.292307
train,2014-09-28,30.423077,29.961538,28.930769,28.046154
train,2014-10-01,30.423077,29.961538,28.930769,27.983334
train,2014-10-07,30.423077,29.961538,28.930769,26.808332
train,2014-10-14,30.146154,29.384615,28.046154,26.392307
train,2014-10-21,30.146154,29.384615,27.961538,25.561539
train,2014-10-28,28.269230,26.392307,25.669231,24.553846
train,2014-11-01,28.269230,26.392307,25.561539,23.461538
train,2014-11-07,28.269230,26.392307,25.292307,22.761538
train,2014-11-14,25.930769,25.169231,24.553846,22.446154
train,2014-11-21,25.292307,24.592308,22.861538,20.000000
train,2014-11-28,25.292307,24.592308,22.861538,20.000000
train,2014-12-01,25.292307,24.592308,22.861538,19.853846
train,2014-12-07,24.592308,23.038462,20.761538,19.561539
train,2014-12-14,20.761538,19.961538,19.815384,18.138462
train,2014-12-21,20.761538,19.853846,19.546154,16.315384
train,2014-12-28,21.900000,20.961538,19.823076,16.315384
train,2015-01-01,21.900000,20.961538,19.761538,16.315384
train,2015-01-07,23.153847,21.838461,20.884615,17.869230
train,2015-01-14,26.661539,23.153847,20.976923,18.938461
train,2015-01-21,26.661539,23.153847,20.976923,18.938461
train,2015-01-28,26.661539,23.153847,20.884615,17.869230
train,2015-02-01,26.661539,23.353846,20.976923,18.176924
train,2015-02-07,27.299999,26.392307,20.116667,18.176924
train,2015-02-14,27.299999,26.392307,22.575001,18.453846
train,2015-02-21,27.299999,26.392307,22.575001,18.953846
train,2015-02-28,28.761538,27.299999,24.115385,20.116667
train,2015-03-01,28.761538,27.299999,24.115385,20.415384
train,2015-03-07,28.761538,27.299999,23.946154,20.546154
train,2015-03-14,34.207691,28.761538,23.600000,20.438461
train,2015-03-21,34.207691,28.761538,23.600000,21.223078
train,2015-03-28,34.207691,29.415384,23.646154,21.584616
train,2015-04-01,34.207691,31.523077,28.092308,21.976923
train,2015-04-07,34.207691,31.523077,28.092308,22.458334
train,2015-04-14,31.853846,29.761538,26.269230,23.646154
train,2015-04-21,39.884617,32.507690,29.761538,25.315384
train,2015-04-28,40.500000,38.261539,31.523077,25.553846
train,2015-05-01,40.500000,38.261539,30.153847,25.546154
train,2015-05-07,40.500000,38.261539,30.153847,25.923077
train,2015-05-14,40.500000,38.261539,31.138462,26.669231
train,2015-05-21,40.500000,32.700001,30.153847,26.684616
train,2015-05-28,32.700001,30.753845,28.146154,27.176924
train,2015-06-01,32.700001,30.423077,29.430769,27.376923
train,2015-06-07,32.700001,30.423077,29.907692,27.807692
train,2015-06-14,30.423077,30.076923,29.430769,28.500000
train,2015-06-21,30.630770,30.484615,30.100000,29.184616
train,2015-06-28,33.353848,31.730770,30.700001,29.907692
train,2015-07-01,33.353848,31.984615,30.884615,30.330769
train,2015-07-07,35.107693,33.353848,32.553844,30.700001
train,2015-07-14,35.307693,34.530769,32.838463,31.669231
train,2015-07-21,35.346153,35.107693,33.353848,32.069229
train,2015-07-28,35.346153,35.107693,33.076923,32.053844
train,2015-08-01,35.346153,35.107693,33.076923,32.069229
train,2015-08-07,35.346153,34.823078,32.484615,31.992308
train,2015-08-14,35.346153,34.615383,32.792309,32.084614
train,2015-08-21,34.615383,34.253845,32.315384,31.930769
train,2015-08-28,36.076923,34.369232,32.853848,32.038460
train,2015-09-01,36.076923,34.369232,32.853848,31.953846
train,2015-09-07,36.076923,34.369232,32.853848,31.638462
train,2015-09-14,36.076923,32.907692,31.984615,30.438461
train,2015-09-21,36.076923,32.853848,30.630770,29.784615
train,2015-09-28,33.492310,31.984615,29.946154,29.030769
train,2015-10-01,33.492310,31.984615,29.861538,28.600000
train,2015-10-07,33.492310,31.984615,29.292307,28.353846
train,2015-10-14,33.492310,29.869230,28.600000,26.446154
train,2015-10-21,33.492310,29.861538,27.646154,24.769230
train,2015-10-28,28.253845,27.646154,25.961538,24.100000
train,2015-11-01,28.253845,27.646154,25.623077,24.130770
train,2015-11-07,28.007692,26.584616,24.600000,23.976923
train,2015-11-14,28.007692,25.623077,24.507692,22.430769
train,2015-11-21,25.623077,24.600000,24.092308,20.476923
train,2015-11-28,24.600000,21.423077,20.623077,19.553846
train,2015-12-01,20.938461,20.799999,20.330769,19.330769
train,2015-12-07,20.938461,20.623077,20.215385,18.953846
train,2015-12-14,20.938461,20.423077,19.792307,18.815384
train,2015-12-21,22.038462,20.892307,19.976923,18.769230
train,2015-12-28,22.038462,20.892307,19.676924,17.869230
train,2016-01-01,22.038462,20.715385,18.700001,17.407692
train,2016-01-07,23.338461,22.038462,19.676924,17.976923
train,2016-01-14,23.338461,22.038462,18.700001,17.507692
train,2016-01-21,27.361538,26.561539,22.292307,18.061539
train,2016-01-28,27.361538,26.561539,23.515385,19.607693
train,2016-02-01,27.707693,27.299999,25.553846,20.607693
train,2016-02-07,27.707693,27.299999,26.353846,21.507692
train,2016-02-14,28.600000,27.707693,26.653847,23.730770
train,2016-02-21,28.600000,27.707693,25.400000,21.700001
train,2016-02-28,30.046154,27.738462,26.569231,23.107693
train,2016-03-01,30.046154,27.738462,26.353846,22.269230
train,2016-03-07,30.046154,28.600000,26.353846,23.730770
train,2016-03-14,33.700001,30.046154,26.569231,23.746155
train,2016-03-21,33.700001,30.630770,26.892307,24.546154
train,2016-03-28,38.138462,33.700001,29.238462,26.115385
train,2016-04-01,38.138462,33.700001,29.238462,26.184616
train,2016-04-07,38.138462,34.438461,30.630770,26.184616
train,2016-04-14,38.138462,34.438461,28.346153,26.061539
train,2016-04-21,38.276924,37.061539,29.961538,26.092308
train,2016-04-28,38.276924,34.961540,29.961538,25.246155
train,2016-05-01,38.276924,34.961540,29.961538,25.246155
train,2016-05-07,38.276924,37.061539,32.538460,25.815384
train,2016-05-14,38.276924,37.061539,32.538460,27.738462
train,2016-05-21,37.492310,33.638462,32.261539,28.676924
train,2016-05-28,37.492310,33.084614,32.261539,31.269230
train,2016-06-01,37.492310,33.084614,32.261539,31.269230
train,2016-06-07,33.638462,32.369232,31.753845,30.792307
train,2016-06-14,33.638462,32.369232,31.753845,31.107693
train,2016-06-21,31.992308,31.869230,31.538462,30.915384
train,2016-06-28,32.115383,31.869230,31.330769,30.792307
train,2016-07-01,32.115383,31.869230,31.453846,30.915384
train,2016-07-07,32.407692,31.992308,31.646154,31.207693
train,2016-07-14,32.407692,32.115383,31.816668,31.383333
train,2016-07-21,32.407692,32.191666,31.850000,31.530769
train,2016-07-28,32.407692,32.191666,31.816668,31.600000
train,2016-08-01,32.407692,32.191666,31.816668,31.475000
train,2016-08-07,32.224998,31.966667,31.741667,31.358334
train,2016-08-14,32.191666,31.730770,31.433332,31.108334
train,2016-08-21,31.758333,31.475000,31.307692,30.723078
train,2016-08-28,31.730770,31.307692,30.900000,30.307692
train,2016-09-01,31.730770,31.307692,30.723078,30.253845
train,2016-09-07,36.000000,32.984615,31.030769,30.115385
train,2016-09-14,36.000000,33.253845,30.723078,29.761538
train,2016-09-21,36.000000,33.253845,30.561539,28.707693
train,2016-09-28,36.000000,33.253845,30.561539,28.261538
train,2016-10-01,36.000000,33.253845,31.123077,28.261538
train,2016-10-07,33.253845,31.269230,28.707693,27.807692
train,2016-10-14,31.815384,31.123077,28.715385,27.007692
train,2016-10-21,31.269230,30.815384,27.061539,26.546154
train,2016-10-28,31.269230,29.092308,26.876923,24.853846
train,2016-11-01,30.815384,27.038462,25.630770,24.515385
train,2016-11-07,30.815384,27.038462,24.961538,23.669231
train,2016-11-14,26.707693,24.938461,24.046154,20.838461
train,2016-11-21,25.630770,23.669231,21.138462,19.538462
train,2016-11-28,23.669231,22.707693,20.461538,17.500000
train,2016-12-01,20.838461,20.692308,18.630770,16.415384
train,2016-12-07,20.838461,19.538462,17.776922,16.000000
train,2016-12-14,18.246155,17.776922,16.469231,15.407692
train,2016-12-21,19.669231,18.246155,17.500000,16.246155
train,2016-12-28,19.753845,19.607693,17.961538,16.815384
train,2017-01-01,19.753845,19.607693,17.961538,16.815384
train,2017-01-07,19.753845,19.607693,17.961538,16.715385
train,2017-01-14,22.023077,19.669231,18.976923,17.153847
train,2017-01-21,22.023077,19.669231,18.900000,16.446154
train,2017-01-28,22.807692,21.923077,18.976923,16.715385
train,2017-02-01,23.838461,22.784615,19.669231,18.023077
train,2017-02-07,23.838461,22.807692,21.923077,18.900000
train,2017-02-14,28.015385,23.084616,22.784615,18.915384
train,2017-02-21,28.015385,23.084616,22.784615,19.076923
train,2017-02-28,28.015385,23.023077,22.261538,19.530769
train,2017-03-01,28.015385,23.084616,22.784615,19.530769
train,2017-03-07,31.684616,27.769230,22.953846,19.976923
train,2017-03-14,31.684616,28.353846,22.992308,20.261538
train,2017-03-21,31.684616,28.353846,23.984615,21.138462
train,2017-03-28,38.076923,31.684616,27.769230,22.992308
train,2017-04-01,38.076923,31.684616,27.238462,23.723078
train,2017-04-07,38.076923,28.353846,25.692308,23.546154
train,2017-04-14,38.076923,33.223076,26.769230,24.315384
train,2017-04-21,38.076923,33.223076,29.153847,25.946154
train,2017-04-28,37.415386,31.715385,29.153847,25.961538
train,2017-05-01,37.415386,31.715385,29.153847,26.553846
train,2017-05-07,37.415386,31.715385,29.153847,27.253845
train,2017-05-14,31.715385,30.415384,29.153847,27.584616
train,2017-05-21,31.715385,30.369230,29.161539,27.807692
train,2017-05-28,31.084616,30.584616,29.453846,28.069231
train,2017-06-01,31.084616,30.792307,30.353846,28.446154
train,2017-06-07,34.876923,32.646152,30.861538,29.730770
train,2017-06-14,34.876923,32.646152,31.761538,30.584616
train,2017-06-21,34.876923,33.415386,32.438461,31.323076
train,2017-06-28,34.876923,33.415386,32.661537,31.707693
train,2017-07-01,34.876923,33.415386,32.661537,31.707693
train,2017-07-07,33.415386,32.953846,32.438461,31.684616
train,2017-07-14,33.415386,32.953846,32.323078,31.676924
train,2017-07-21,33.146152,32.584614,32.023075,31.653847
train,2017-07-28,32.638462,32.123077,31.869230,31.623077
train,2017-08-01,32.638462,32.369232,31.900000,31.615385
train,2017-08-07,32.638462,32.123077,31.838461,31.553846
train,2017-08-14,32.638462,32.369232,31.815384,31.507692
train,2017-08-21,32.638462,32.369232,31.776922,31.138462
train,2017-08-28,32.638462,31.838461,31.492308,30.269230
train,2017-09-01,32.638462,31.838461,31.492308,30.066668
train,2017-09-07,33.530769,32.115383,31.076923,29.653847
train,2017-09-14,33.530769,30.066668,29.666666,28.466667
train,2017-09-21,33.530769,30.707693,29.330769,28.261538
train,2017-09-28,33.530769,30.707693,28.669231,27.823076
train,2017-10-01,33.530769,30.707693,28.669231,27.100000
train,2017-10-07,33.161537,30.615385,28.100000,26.207693
train,2017-10-14,33.161537,30.615385,27.100000,25.830769
train,2017-10-21,30.615385,28.961538,26.669231,25.169231
train,2017-10-28,28.961538,27.299999,25.461538,24.076923
train,2017-11-01,28.961538,27.299999,25.130770,23.623077
train,2017-11-07,28.961538,27.299999,25.461538,23.507692
train,2017-11-14,28.607693,26.846153,25.130770,22.223078
train,2017-11-21,26.846153,24.269230,23.153847,21.407692
train,2017-11-28,26.846153,24.684616,23.976923,21.915384
train,2017-12-01,26.846153,24.684616,23.976923,21.500000
train,2017-12-07,24.684616,24.153847,22.746155,20.184616
train,2017-12-14,24.684616,24.153847,21.930769,19.576923
train,2017-12-21,24.684616,22.876923,20.184616,18.415384
train,2017-12-28,21.138462,20.207693,19.138462,18.123077
train,2018-01-01,21.138462,19.576923,18.461538,17.738462
train,2018-01-07,23.615385,21.092308,19.576923,18.146154
train,2018-01-14,24.492308,23.799999,22.307692,18.146154
train,2018-01-21,24.492308,23.799999,22.307692,18.530769
train,2018-01-28,24.492308,23.799999,22.307692,19.946154
train,2018-02-01,24.492308,23.799999,22.307692,20.515385
train,2018-02-07,28.030769,25.738462,24.315384,20.700001
train,2018-02-14,28.030769,25.738462,21.423077,20.092308
train,2018-02-21,31.483334,28.030769,25.000000,20.700001
train,2018-02-28,33.116665,30.908333,27.115385,24.469231
train,2018-03-01,33.116665,30.908333,27.115385,24.469231
train,2018-03-07,33.116665,30.908333,27.561539,23.983334
train,2018-03-14,33.116665,30.908333,26.799999,24.469231
train,2018-03-21,33.116665,29.423077,27.561539,24.469231
train,2018-03-28,29.423077,27.608334,25.583334,23.961538
train,2018-04-01,31.976923,28.992308,26.023077,24.076923
train,2018-04-07,36.684616,34.669231,29.423077,24.469231
train,2018-04-14,36.684616,34.669231,30.269230,24.938461
train,2018-04-21,39.525002,36.684616,34.200001,26.500000
train,2018-04-28,39.525002,36.684616,34.669231,30.269230
train,2018-05-01,39.525002,36.684616,34.669231,28.561539
train,2018-05-07,39.525002,35.758335,31.275000,27.153847
train,2018-05-14,39.525002,35.758335,31.275000,27.946154
train,2018-05-21,38.638462,31.483334,30.330769,28.307692
train,2018-05-28,38.638462,30.330769,29.507692,28.653847
train,2018-06-01,38.638462,30.453846,29.607693,29.084616
train,2018-06-07,38.638462,30.930769,30.169231,29.230770
train,2018-06-14,38.638462,31.569231,30.907692,29.515385
train,2018-06-21,31.792307,31.569231,31.069231,30.469231
train,2018-06-28,37.146152,31.792307,31.092308,30.684616
train,2018-07-01,37.146152,31.792307,31.092308,30.684616
train,2018-07-07,37.146152,31.792307,31.299999,30.692308
train,2018-07-14,37.146152,31.792307,31.346153,30.930769
train,2018-07-21,37.146152,31.766666,31.299999,30.725000
train,2018-07-28,31.766666,31.558332,31.266666,30.758333
train,2018-08-01,31.766666,31.558332,31.266666,30.766666
train,2018-08-07,32.415386,31.766666,31.400000,30.875000
train,2018-08-14,32.415386,31.558332,31.225000,30.741667
train,2018-08-21,32.415386,31.558332,31.191668,30.733334
train,2018-08-28,32.415386,31.446154,30.950001,30.376923
train,2018-09-01,33.853848,31.923077,30.950001,30.376923
train,2018-09-07,33.853848,31.446154,30.630770,30.146154
train,2018-09-14,33.853848,30.892307,30.400000,29.730770
train,2018-09-21,33.853848,30.892307,30.161539,29.069231
train,2018-09-28,33.853848,32.061539,30.400000,28.561539
train,2018-10-01,33.569229,30.953846,29.138462,28.223078
train,2018-10-07,33.569229,30.953846,28.769230,27.907692
train,2018-10-14,33.569229,30.953846,28.700001,27.661539
train,2018-10-21,33.569229,30.953846,28.700001,25.253845
train,2018-10-28,29.923077,29.415384,26.707693,24.276922
train,2018-11-01,29.923077,28.515385,25.184616,23.299999
train,2018-11-07,26.707693,25.184616,24.684616,22.984615
train,2018-11-14,26.707693,24.792307,23.284615,21.107693
train,2018-11-21,24.753845,23.284615,22.046154,19.930769
train,2018-11-28,24.753845,23.192308,20.484615,19.269230
train,2018-12-01,22.884615,20.669231,19.930769,18.900000
train,2018-12-07,20.669231,19.953846,19.392307,18.684616
train,2018-12-14,20.669231,19.861538,18.900000,17.630770
train,2018-12-21,19.953846,18.900000,18.292307,16.015385
train,2018-12-28,21.676924,19.000000,18.292307,16.015385
train,2019-01-01,21.676924,19.838461,18.776922,16.525000
train,2019-01-07,22.438461,21.676924,19.269230,17.338461
train,2019-01-14,22.438461,21.676924,19.715385,17.761538
train,2019-01-21,22.438461,21.676924,19.838461,17.807692
val,2019-01-28,23.653847,21.869230,20.000000,17.466667
val,2019-02-01,23.653847,21.869230,20.000000,17.415384
val,2019-02-07,23.653847,20.700001,18.069231,16.975000
val,2019-02-14,23.653847,21.746155,18.769230,17.476923
val,2019-02-21,23.653847,21.746155,20.792307,18.284615
val,2019-02-28,22.746155,21.446154,20.400000,18.507692
val,2019-03-01,22.746155,21.446154,20.400000,18.615385
val,2019-03-07,22.746155,21.446154,20.541666,19.230770
val,2019-03-14,26.269230,23.261538,21.084616,19.733334
val,2019-03-21,30.484615,25.507692,21.084616,19.733334
val,2019-03-28,30.484615,26.791666,25.183332,19.733334
val,2019-04-01,30.484615,29.275000,25.916666,20.541666
val,2019-04-07,35.884617,30.900000,29.275000,25.183332
val,2019-04-14,35.884617,30.900000,29.275000,24.376923
val,2019-04-21,35.884617,31.515385,29.991667,26.038462
val,2019-04-28,40.461540,35.884617,31.246155,27.569231
val,2019-05-01,40.461540,35.884617,31.515385,28.446154
val,2019-05-07,40.461540,33.469231,31.738462,29.169231
val,2019-05-14,40.461540,33.469231,31.900000,29.900000
val,2019-05-21,40.461540,33.469231,31.738462,29.276922
val,2019-05-28,33.376923,31.900000,31.153847,29.415384
val,2019-06-01,32.700001,31.630770,30.538462,29.584616
val,2019-06-07,31.900000,31.253845,30.430769,29.615385
val,2019-06-14,32.115383,31.630770,30.923077,30.246155
val,2019-06-21,39.200001,31.661539,31.053846,30.369230
val,2019-06-28,39.200001,32.115383,31.215385,30.607693
val,2019-07-01,39.200001,32.115383,31.553846,30.769230
val,2019-07-07,39.200001,32.115383,31.661539,30.938461
val,2019-07-14,39.200001,31.853846,31.592308,31.007692
val,2019-07-21,33.761539,32.000000,31.761538,31.200001
val,2019-07-28,33.761539,32.315384,31.807692,31.238462
val,2019-08-01,33.761539,32.315384,31.807692,31.438461
val,2019-08-07,33.761539,32.315384,31.838461,31.453846
val,2019-08-14,33.761539,32.315384,31.807692,31.438461
val,2019-08-21,32.353848,31.961538,31.784615,31.161539
val,2019-08-28,31.961538,31.692308,31.438461,30.453846
val,2019-09-01,31.961538,31.661539,30.700001,30.323076
val,2019-09-07,31.661539,31.161539,30.400000,30.107693
val,2019-09-14,31.661539,31.161539,30.238462,29.450001
val,2019-09-21,38.176922,31.146154,29.938461,29.141666
val,2019-09-28,38.176922,31.146154,29.466667,28.923077
val,2019-10-01,38.176922,31.146154,29.215385,28.815384
val,2019-10-07,38.176922,31.292307,29.215385,28.376923
val,2019-10-14,38.176922,31.653847,31.107693,28.376923
val,2019-10-21,31.653847,31.292307,30.623077,27.961538
val,2019-10-28,31.653847,31.292307,30.623077,26.692308
val,2019-11-01,31.653847,31.292307,30.623077,25.400000
val,2019-11-07,31.653847,31.184616,29.830769,23.938461
val,2019-11-14,31.184616,26.923077,24.307692,22.669231
val,2019-11-21,27.076923,24.307692,23.269230,20.900000
val,2019-11-28,23.938461,23.000000,21.723078,20.323076
val,2019-12-01,22.669231,21.815384,20.900000,19.938461
val,2019-12-07,21.900000,21.723078,20.330769,18.553846
val,2019-12-14,21.900000,21.723078,20.323076,16.892307
val,2019-12-21,21.900000,20.753845,17.784615,16.576923
val,2019-12-28,18.530769,17.730770,16.892307,16.061539
val,2020-01-01,18.530769,17.723078,17.076923,16.100000
val,2020-01-07,20.007692,18.376923,17.646154,16.661539
val,2020-01-14,22.346153,18.530769,17.646154,16.661539
val,2020-01-21,22.346153,19.907692,18.376923,16.915384
val,2020-01-28,22.346153,19.907692,18.753845,17.561539
val,2020-02-01,22.346153,20.746155,19.207693,17.700001
val,2020-02-07,26.546154,20.946154,19.507692,18.000000
val,2020-02-14,28.646154,26.546154,21.669231,18.753845
val,2020-02-21,28.646154,26.546154,21.669231,18.469231
val,2020-02-28,28.646154,26.546154,23.407692,19.992308
val,2020-03-01,28.646154,26.546154,23.407692,19.992308
val,2020-03-07,30.546154,27.446154,23.630770,21.038462
val,2020-03-14,30.546154,27.230770,21.969231,19.615385
val,2020-03-21,30.546154,27.230770,23.830769,20.700001
val,2020-03-28,30.546154,27.446154,25.738462,21.353846
val,2020-04-01,30.546154,27.446154,25.676924,21.530769
val,2020-04-07,28.469231,26.284615,24.384615,22.100000
val,2020-04-14,28.553846,28.469231,25.738462,23.715385
val,2020-04-21,40.115383,39.353848,28.984615,24.384615
val,2020-04-28,40.115383,39.353848,35.169231,24.992308
val,2020-05-01,40.115383,39.353848,35.169231,24.992308
val,2020-05-07,40.115383,39.353848,35.169231,26.769230
val,2020-05-14,40.115383,39.353848,35.169231,27.061539
val,2020-05-21,36.892307,30.946154,28.784615,26.776922
val,2020-05-28,31.676924,29.992308,28.784615,27.130770
val,2020-06-01,31.676924,29.992308,29.361538,27.753845
val,2020-06-07,31.676924,29.992308,29.538462,28.438461
val,2020-06-14,30.684616,29.992308,29.830769,29.407692
val,2020-06-21,30.684616,30.361538,29.992308,29.707693
val,2020-06-28,31.507692,31.176924,30.623077,29.892307
val,2020-07-01,32.400002,31.900000,31.007692,30.107693
val,2020-07-07,32.400002,31.900000,31.400000,30.623077
val,2020-07-14,32.400002,31.900000,31.507692,30.930769
val,2020-07-21,32.400002,32.138462,31.615385,31.215385
val,2020-07-28,32.400002,32.176922,31.753845,31.292307
val,2020-08-01,34.223076,32.176922,31.615385,31.215385
val,2020-08-07,35.053844,34.223076,32.176922,31.330769
val,2020-08-14,35.053844,34.223076,32.784615,32.099998
val,2020-08-21,35.053844,34.223076,33.030769,32.176922
val,2020-08-28,35.053844,34.223076,33.030769,32.161537
val,2020-09-01,35.053844,34.130768,32.530769,32.099998
val,2020-09-07,33.069229,32.784615,32.430771,31.669231
val,2020-09-14,38.907692,34.599998,32.161537,31.284615
val,2020-09-21,38.907692,34.599998,31.669231,30.315384
val,2020-09-28,38.907692,35.015385,32.930771,30.753845
val,2020-10-01,38.907692,35.015385,32.930771,30.107693
val,2020-10-07,38.907692,35.015385,32.930771,29.007692
val,2020-10-14,35.015385,33.753845,31.184616,28.161539
val,2020-10-21,35.015385,33.753845,28.900000,26.969231
val,2020-10-28,28.161539,27.761538,27.076923,25.307692
val,2020-11-01,27.576923,27.076923,26.069231,23.776922
val,2020-11-07,27.576923,27.076923,25.438461,22.799999
val,2020-11-14,27.576923,24.561539,23.023077,22.000000
val,2020-11-21,23.638462,23.376923,22.546154,21.838461
val,2020-11-28,23.469231,22.546154,22.000000,20.915384
val,2020-12-01,23.469231,22.546154,21.907692,20.461538
val,2020-12-07,23.469231,22.546154,22.253845,20.846153
val,2020-12-14,25.046154,23.469231,22.469231,20.846153
val,2020-12-21,25.046154,23.000000,22.269230,20.823076
val,2020-12-28,25.046154,23.000000,22.269230,19.723078
val,2021-01-01,25.046154,23.000000,22.269230,19.107693
val,2021-01-07,25.046154,23.423077,22.207693,18.453846
val,2021-01-14,25.146154,23.000000,21.169231,18.453846
val,2021-01-21,25.146154,23.000000,21.169231,19.223078
val,2021-01-28,25.146154,23.000000,21.169231,19.453846
val,2021-02-01,25.146154,23.000000,21.169231,19.715385
val,2021-02-07,25.146154,22.000000,20.676924,18.984615
val,2021-02-14,29.030769,21.315384,20.915384,18.938461
val,2021-02-21,29.030769,26.292307,21.084616,19.430769
val,2021-02-28,29.746155,27.661539,21.315384,19.092308
val,2021-03-01,29.746155,27.661539,21.315384,19.169231
val,2021-03-07,29.746155,27.661539,21.784615,19.346153
val,2021-03-14,33.376923,28.492308,22.807692,19.430769
val,2021-03-21,38.284615,33.376923,28.416666,20.238462
val,2021-03-28,38.284615,33.376923,28.416666,22.025000
val,2021-04-01,38.284615,33.376923,28.492308,24.058332
val,2021-04-07,38.284615,32.025002,28.733334,26.108334
val,2021-04-14,38.284615,33.807693,29.783333,27.516666
val,2021-04-21,37.025002,30.783333,28.250000,26.683332
val,2021-04-28,37.025002,30.783333,29.583334,27.275000
val,2021-05-01,37.025002,30.783333,28.733334,27.408333
val,2021-05-07,37.025002,30.283333,28.133333,26.700001
val,2021-05-14,36.183334,30.266666,28.525000,27.216667
val,2021-05-21,36.183334,30.266666,28.525000,27.575001
val,2021-05-28,36.183334,30.266666,28.983334,27.958334
val,2021-06-01,32.483334,32.049999,30.025000,28.049999
val,2021-06-07,32.483334,32.416668,31.691668,29.166666
test,2021-06-14,32.483334,32.416668,31.691668,30.850000
test,2021-06-21,32.483334,32.416668,32.283333,31.308332
test,2021-06-28,32.483334,32.416668,32.283333,31.483334
