split,tag,y_p1,y_p3,y_p7,y_p15
train,2013-06-21,32.341667,31.366667,31.225000,30.733334
train,2013-06-28,31.833334,31.725000,31.275000,30.641666
train,2013-07-01,32.841667,32.025002,31.658333,30.766666
train,2013-07-07,32.941666,32.783333,32.025002,31.275000
train,2013-07-14,33.341667,32.858334,32.424999,31.833334
train,2013-07-21,33.341667,32.858334,32.766666,32.025002
train,2013-07-28,33.341667,32.858334,32.775002,32.283333
train,2013-08-01,33.341667,32.933334,32.766666,32.291668
train,2013-08-07,32.933334,32.783333,32.591667,32.041668
train,2013-08-14,32.933334,32.775002,32.525002,31.958334
train,2013-08-21,33.908333,32.933334,32.291668,31.924999
train,2013-08-28,33.908333,32.933334,32.108334,31.658333
train,2013-09-01,33.908333,32.275002,31.924999,30.866667
train,2013-09-07,33.908333,32.275002,31.658333,29.958334
train,2013-09-14,33.908333,32.416668,30.866667,29.533333
train,2013-09-21,32.416668,30.083334,29.700001,28.841667
train,2013-09-28,32.416668,30.866667,29.700001,27.875000
train,2013-10-01,32.416668,30.866667,29.700001,27.766666
train,2013-10-07,32.416668,30.866667,29.158333,27.766666
train,2013-10-14,31.033333,29.825001,28.283333,27.483334
train,2013-10-21,31.033333,29.825001,28.283333,26.549999
train,2013-10-28,34.633335,29.158333,28.283333,26.375000
train,2013-11-01,34.633335,30.066668,28.283333,26.075001
train,2013-11-07,34.633335,30.158333,28.299999,25.716667
train,2013-11-14,34.633335,30.158333,27.558332,23.883333
train,2013-11-21,34.633335,30.158333,27.558332,20.241667
train,2013-11-28,30.158333,28.908333,22.416666,19.316668
train,2013-12-01,30.158333,28.908333,21.450001,18.891666
train,2013-12-07,24.799999,21.450001,20.241667,18.583334
train,2013-12-14,24.799999,21.450001,20.600000,18.700001
train,2013-12-21,24.799999,22.416666,20.625000,19.316668
train,2013-12-28,26.208334,23.558332,20.481817,19.575001
train,2014-01-01,26.208334,22.208334,20.481817,19.825001
train,2014-01-07,26.208334,22.208334,20.625000,20.066668
train,2014-01-14,26.208334,23.558332,21.100000,19.891666
train,2014-01-21,26.299999,24.358334,21.150000,19.825001
train,2014-01-28,28.825001,26.299999,21.266666,19.858334
train,2014-02-01,28.825001,26.299999,23.150000,19.825001
train,2014-02-07,28.900000,28.825001,26.283333,21.075001
train,2014-02-14,28.900000,28.825001,24.600000,20.491667
train,2014-02-21,28.900000,28.825001,26.283333,21.516666
train,2014-02-28,28.900000,26.525000,26.191668,22.083334
train,2014-03-01,28.900000,26.525000,26.191668,22.083334
train,2014-03-07,28.900000,27.025000,23.933332,21.600000
train,2014-03-14,30.258333,27.025000,26.191668,22.233334
train,2014-03-21,33.825001,30.258333,27.025000,23.191668
train,2014-03-28,33.825001,31.250000,29.191668,25.283333
train,2014-04-01,33.825001,31.250000,29.600000,26.108334
train,2014-04-07,37.799999,33.650002,30.258333,26.875000
train,2014-04-14,37.799999,33.650002,30.083334,26.875000
train,2014-04-21,37.799999,33.141666,29.475000,26.341667
train,2014-04-28,37.799999,32.633335,29.475000,26.866667
train,2014-05-01,37.799999,33.650002,29.475000,26.866667
train,2014-05-07,40.000000,34.083332,30.316668,26.758333
train,2014-05-14,40.000000,34.083332,30.316668,27.733334
train,2014-05-21,40.000000,34.083332,32.108334,28.700001
train,2014-05-28,40.000000,34.466667,31.850000,29.566668
train,2014-06-01,40.000000,34.466667,32.125000,30.100000
train,2014-06-07,35.058334,34.108334,31.691668,30.799999
train,2014-06-14,35.058334,34.141666,32.758335,31.566668
train,2014-06-21,34.433334,34.108334,32.099998,31.166666
train,2014-06-28,34.433334,34.108334,32.066666,31.458334
train,2014-07-01,34.433334,32.758335,32.066666,31.458334
train,2014-07-07,34.433334,32.758335,32.099998,31.516666
train,2014-07-14,33.283333,32.733334,32.283333,31.516666
train,2014-07-21,33.283333,33.025002,32.733334,32.200001
train,2014-07-28,34.058334,33.283333,33.008335,32.525002
train,2014-08-01,34.058334,33.283333,33.025002,32.525002
train,2014-08-07,34.058334,33.283333,33.025002,32.525002
train,2014-08-14,34.058334,33.250000,32.908333,32.349998
train,2014-08-21,37.299999,33.933334,32.541668,31.825001
train,2014-08-28,37.299999,32.500000,32.150002,31.333334
train,2014-09-01,37.299999,32.541668,31.725000,31.108334
train,2014-09-07,37.299999,32.133335,31.316668,30.633333
train,2014-09-14,37.299999,32.133335,30.783333,30.316668
train,2014-09-21,34.933334,31.316668,30.383333,29.033333
train,2014-09-28,30.491667,30.316668,29.125000,28.741667
train,2014-10-01,30.491667,30.316668,29.125000,28.525000
train,2014-10-07,30.491667,30.316668,29.058332,27.700001
train,2014-10-14,30.325001,29.525000,28.741667,27.000000
train,2014-10-21,30.325001,29.525000,28.741667,26.341667
train,2014-10-28,29.825001,29.275000,26.383333,25.183332
train,2014-11-01,29.825001,29.275000,26.158333,24.516666
train,2014-11-07,29.825001,27.091667,26.150000,24.000000
train,2014-11-14,27.091667,26.216667,25.166666,22.808332
train,2014-11-21,27.066668,25.241667,23.575001,21.991667
train,2014-11-28,27.066668,25.241667,23.233334,21.424999
train,2014-12-01,27.066668,25.241667,23.233334,21.141666
train,2014-12-07,25.058332,23.233334,22.174999,20.250000
train,2014-12-14,22.174999,21.141666,20.683332,19.408333
train,2014-12-21,21.116667,20.683332,19.799999,17.400000
train,2014-12-28,23.950001,23.316668,20.250000,17.400000
train,2015-01-01,23.950001,23.316668,19.591667,17.400000
train,2015-01-07,23.950001,23.316668,21.166666,18.858334
train,2015-01-14,26.741667,23.950001,21.475000,19.575001
train,2015-01-21,26.741667,23.950001,21.475000,19.575001
train,2015-01-28,26.741667,23.908333,21.166666,18.991667
train,2015-02-01,28.916666,26.325001,21.333334,19.141666
train,2015-02-07,28.916666,26.950001,21.924999,19.116667
train,2015-02-14,28.916666,26.950001,23.858334,19.783333
train,2015-02-21,28.916666,26.950001,23.858334,20.100000
train,2015-02-28,32.466667,28.333334,24.833334,20.924999
train,2015-03-01,32.466667,28.333334,24.833334,20.991667
train,2015-03-07,32.466667,28.333334,24.208334,22.400000
train,2015-03-14,35.708332,29.541666,24.208334,22.075001
train,2015-03-21,35.708332,29.541666,24.208334,22.641666
train,2015-03-28,35.708332,29.541666,24.483334,22.641666
train,2015-04-01,35.708332,31.516666,29.416666,23.041666
train,2015-04-07,35.708332,31.516666,29.416666,23.758333
train,2015-04-14,31.575001,31.291666,27.308332,24.483334
train,2015-04-21,39.941666,31.866667,30.299999,25.549999
train,2015-04-28,41.049999,36.033333,31.516666,27.308332
train,2015-05-01,41.049999,36.033333,31.866667,26.924999
train,2015-05-07,41.049999,36.033333,31.866667,27.209091
train,2015-05-14,41.049999,36.033333,32.724998,27.400000
train,2015-05-21,41.049999,33.845455,31.350000,27.491667
train,2015-05-28,33.845455,32.233334,29.283333,28.066668
train,2015-06-01,33.845455,32.233334,29.627274,28.549999
train,2015-06-07,33.845455,32.233334,30.291666,29.033333
train,2015-06-14,33.724998,30.975000,30.466667,29.358334
train,2015-06-21,33.724998,32.125000,31.383333,30.233334
train,2015-06-28,35.616665,32.783333,32.125000,30.975000
train,2015-07-01,35.616665,33.708332,32.375000,31.383333
train,2015-07-07,35.616665,34.758335,34.125000,32.125000
train,2015-07-14,38.099998,35.616665,34.341667,33.183334
train,2015-07-21,38.099998,36.108334,34.700001,33.650002
train,2015-07-28,38.099998,36.108334,34.450001,33.549999
train,2015-08-01,38.099998,36.108334,34.341667,33.341667
train,2015-08-07,38.099998,36.108334,33.650002,32.941666
train,2015-08-14,36.108334,35.025002,33.974998,32.916668
train,2015-08-21,35.116665,34.116665,33.441666,32.724998
train,2015-08-28,36.900002,35.116665,34.116665,32.758335
train,2015-09-01,36.900002,35.116665,34.116665,32.681820
train,2015-09-07,36.900002,35.116665,34.116665,32.591667
train,2015-09-14,36.900002,34.583332,33.150002,31.891666
train,2015-09-21,36.691666,34.250000,31.941668,30.700001
train,2015-09-28,34.754547,32.216667,30.991667,29.950001
train,2015-10-01,34.754547,32.216667,30.700001,29.666666
train,2015-10-07,34.754547,32.216667,30.183332,29.150000
train,2015-10-14,34.754547,30.700001,29.666666,27.581818
train,2015-10-21,34.754547,30.700001,28.572727,25.200001
train,2015-10-28,29.336363,28.572727,26.854546,24.727272
train,2015-11-01,29.336363,28.572727,27.009090,24.727272
train,2015-11-07,29.336363,27.109091,25.336363,23.972727
train,2015-11-14,29.336363,27.109091,25.327272,23.409090
train,2015-11-21,27.109091,26.590910,24.509090,20.616667
train,2015-11-28,25.327272,22.245455,20.633333,20.200001
train,2015-12-01,22.333334,21.263636,20.616667,19.975000
train,2015-12-07,22.333334,20.863636,20.383333,19.500000
train,2015-12-14,22.333334,21.416666,20.333334,19.383333
train,2015-12-21,22.666666,21.833334,20.608334,19.441668
train,2015-12-28,22.666666,21.833334,20.608334,18.750000
train,2016-01-01,22.666666,21.383333,19.441668,18.008333
train,2016-01-07,24.833334,22.666666,20.275000,18.391666
train,2016-01-14,24.833334,22.666666,19.441668,17.616667
train,2016-01-21,28.283333,27.450001,24.058332,18.008333
train,2016-01-28,28.283333,27.450001,24.400000,19.725000
train,2016-02-01,29.441668,28.091667,25.700001,20.683332
train,2016-02-07,30.025000,28.283333,26.299999,21.541666
train,2016-02-14,30.208334,29.441668,27.458334,23.291666
train,2016-02-21,30.208334,29.441668,25.016666,22.541666
train,2016-02-28,31.466667,30.025000,27.091667,23.183332
train,2016-03-01,31.466667,30.025000,26.658333,22.858334
train,2016-03-07,31.466667,27.825001,26.658333,23.183332
train,2016-03-14,35.966667,31.466667,27.091667,24.308332
train,2016-03-21,35.966667,31.466667,28.033333,25.341667
train,2016-03-28,38.972729,33.541668,30.245455,27.375000
train,2016-04-01,38.972729,33.541668,30.245455,27.508333
train,2016-04-07,38.972729,33.541668,30.816668,28.033333
train,2016-04-14,38.972729,32.799999,30.391666,27.375000
train,2016-04-21,38.972729,36.941666,30.816668,27.375000
train,2016-04-28,38.933334,36.299999,31.558332,26.799999
train,2016-05-01,38.933334,36.299999,31.558332,26.799999
train,2016-05-07,39.908333,36.941666,34.808334,27.208334
train,2016-05-14,39.908333,36.941666,34.808334,29.483334
train,2016-05-21,39.908333,36.008335,33.674999,29.916666
train,2016-05-28,39.908333,34.299999,33.674999,32.483334
train,2016-06-01,39.908333,34.299999,33.674999,32.483334
train,2016-06-07,34.299999,34.016666,33.208332,31.850000
train,2016-06-14,34.299999,34.016666,32.991665,32.258335
train,2016-06-21,33.890907,33.066666,32.541668,32.116665
train,2016-06-28,33.333332,32.991665,32.474998,32.075001
train,2016-07-01,33.333332,32.991665,32.474998,32.099998
train,2016-07-07,33.333332,33.116665,32.966667,32.408333
train,2016-07-14,33.333332,33.116665,32.866665,32.400002
train,2016-07-21,33.333332,33.116665,32.908333,32.349998
train,2016-07-28,33.258335,33.075001,32.733334,32.308334
train,2016-08-01,33.258335,33.075001,32.625000,32.299999
train,2016-08-07,33.075001,32.625000,32.349998,32.058334
train,2016-08-14,33.075001,32.625000,32.349998,31.908333
train,2016-08-21,32.891666,32.458332,32.075001,31.691668
train,2016-08-28,34.483334,32.366665,31.808332,31.366667
train,2016-09-01,34.483334,32.366665,31.799999,31.275000
train,2016-09-07,35.724998,34.483334,32.266666,31.016666
train,2016-09-14,35.724998,34.483334,31.741667,30.650000
train,2016-09-21,35.724998,34.483334,31.016666,29.750000
train,2016-09-28,35.724998,32.916668,30.900000,29.608334
train,2016-10-01,35.724998,32.916668,30.900000,29.366667
train,2016-10-07,32.916668,31.525000,29.625000,28.633333
train,2016-10-14,31.633333,30.900000,29.316668,27.983334
train,2016-10-21,31.525000,29.799999,28.150000,27.075001
train,2016-10-28,30.316668,29.708334,27.983334,26.066668
train,2016-11-01,30.316668,29.000000,27.075001,25.766666
train,2016-11-07,30.316668,29.000000,26.750000,25.299999
train,2016-11-14,29.000000,27.183332,25.766666,22.341667
train,2016-11-21,28.825001,25.766666,24.174999,21.049999
train,2016-11-28,25.766666,24.174999,21.275000,18.572727
train,2016-12-01,21.508333,21.350000,20.725000,18.133333
train,2016-12-07,21.508333,20.950001,18.808332,17.233334
train,2016-12-14,20.791666,18.572727,18.133333,17.100000
train,2016-12-21,20.791666,19.791666,18.433332,17.241667
train,2016-12-28,22.158333,20.791666,19.241667,18.025000
train,2017-01-01,22.158333,20.791666,19.241667,18.025000
train,2017-01-07,22.158333,20.241667,18.841667,18.025000
train,2017-01-14,24.658333,21.933332,19.791666,18.450001
train,2017-01-21,24.658333,21.933332,19.241667,17.691668
train,2017-01-28,24.658333,21.900000,19.641666,18.049999
train,2017-02-01,24.658333,22.366667,21.041666,18.500000
train,2017-02-07,24.658333,24.441668,21.933332,19.625000
train,2017-02-14,30.333334,24.558332,22.366667,19.641666
train,2017-02-21,30.333334,24.558332,22.883333,20.200001
train,2017-02-28,30.333334,25.299999,23.000000,21.216667
train,2017-03-01,30.333334,25.891666,23.000000,21.216667
train,2017-03-07,31.758333,27.866667,25.299999,21.358334
train,2017-03-14,31.758333,30.958334,25.458334,21.924999
train,2017-03-21,31.758333,30.958334,25.916666,23.116667
train,2017-03-28,36.091667,31.758333,27.866667,25.091667
train,2017-04-01,36.091667,31.758333,27.424999,25.091667
train,2017-04-07,36.091667,31.733334,27.049999,25.091667
train,2017-04-14,36.091667,35.083332,27.691668,25.541666
train,2017-04-21,36.091667,35.083332,30.683332,26.924999
train,2017-04-28,36.033333,34.525002,30.683332,26.924999
train,2017-05-01,36.033333,34.525002,30.683332,27.691668
train,2017-05-07,36.033333,34.525002,30.683332,29.016666
train,2017-05-14,34.525002,32.533333,30.883333,29.183332
train,2017-05-21,34.525002,32.533333,31.275000,29.700001
train,2017-05-28,32.733334,32.125000,31.325001,29.741667
train,2017-06-01,32.766666,32.533333,31.875000,30.500000
train,2017-06-07,36.291668,34.183334,32.533333,31.408333
train,2017-06-14,36.291668,34.183334,32.891666,31.916666
train,2017-06-21,36.291668,34.766666,33.650002,32.583332
train,2017-06-28,36.291668,34.766666,33.900002,32.841667
train,2017-07-01,36.291668,34.766666,33.900002,32.891666
train,2017-07-07,34.766666,34.516666,33.575001,32.816666
train,2017-07-14,34.766666,34.516666,33.533333,33.116665
train,2017-07-21,34.650002,33.674999,33.466667,33.133335
train,2017-07-28,33.941666,33.516666,33.391666,33.116665
train,2017-08-01,33.941666,33.491665,33.391666,33.116665
train,2017-08-07,33.941666,33.474998,33.375000,32.750000
train,2017-08-14,34.136364,33.491665,33.349998,32.545456
train,2017-08-21,34.136364,33.418182,32.627274,32.150002
train,2017-08-28,34.136364,32.881817,32.463634,31.500000
train,2017-09-01,34.136364,32.881817,32.463634,31.254545
train,2017-09-07,34.136364,33.418182,32.081818,30.875000
train,2017-09-14,33.466667,31.366667,30.890909,29.683332
train,2017-09-21,33.466667,31.366667,30.066668,29.433332
train,2017-09-28,33.466667,31.125000,29.900000,28.850000
train,2017-10-01,33.466667,31.125000,29.900000,28.083334
train,2017-10-07,31.516666,30.783333,28.600000,27.191668
train,2017-10-14,31.516666,30.783333,28.108334,26.641666
train,2017-10-21,31.125000,29.458334,27.191668,25.983334
train,2017-10-28,29.458334,26.641666,26.075001,24.916666
train,2017-11-01,29.458334,26.533333,25.891666,24.733334
train,2017-11-07,29.458334,26.691668,26.275000,24.733334
train,2017-11-14,26.858334,26.533333,26.075001,22.863636
train,2017-11-21,26.858334,26.308332,24.491667,22.250000
train,2017-11-28,27.258333,26.691668,24.666666,22.458334
train,2017-12-01,27.258333,26.691668,24.666666,22.033333
train,2017-12-07,27.258333,24.666666,23.250000,20.983334
train,2017-12-14,27.258333,24.633333,23.250000,20.083334
train,2017-12-21,27.258333,24.275000,20.825001,18.758333
train,2017-12-28,24.275000,20.341667,19.575001,18.641666
train,2018-01-01,24.275000,20.341667,19.216667,18.083334
train,2018-01-07,24.533333,24.275000,20.341667,18.716667
train,2018-01-14,24.908333,24.283333,22.650000,18.716667
train,2018-01-21,24.908333,24.283333,22.650000,19.216667
train,2018-01-28,24.908333,24.283333,22.816668,20.941668
train,2018-02-01,24.908333,24.283333,22.816668,21.066668
train,2018-02-07,31.525000,25.741667,24.258333,21.825001
train,2018-02-14,31.525000,25.741667,23.716667,21.100000
train,2018-02-21,33.291668,31.424999,25.683332,21.966667
train,2018-02-28,36.450001,32.358334,28.600000,25.133333
train,2018-03-01,36.450001,32.358334,28.600000,25.133333
train,2018-03-07,36.450001,32.358334,28.016666,24.258333
train,2018-03-14,36.450001,32.358334,27.483334,25.083334
train,2018-03-21,36.450001,31.424999,27.483334,25.733334
train,2018-03-28,32.358334,27.600000,25.950001,24.866667
train,2018-04-01,32.766666,27.600000,25.950001,24.900000
train,2018-04-07,36.791668,35.174999,30.108334,25.775000
train,2018-04-14,36.791668,35.241665,31.408333,25.950001
train,2018-04-21,40.400002,36.591667,34.125000,27.308332
train,2018-04-28,40.400002,36.791668,35.174999,31.408333
train,2018-05-01,40.400002,36.791668,35.174999,30.316668
train,2018-05-07,40.400002,36.591667,33.216667,28.275000
train,2018-05-14,40.400002,36.591667,32.691666,29.541666
train,2018-05-21,39.625000,33.883335,31.775000,29.891666
train,2018-05-28,39.625000,32.674999,31.208334,29.924999
train,2018-06-01,39.625000,32.691666,31.325001,30.216667
train,2018-06-07,39.625000,32.691666,32.108334,30.900000
train,2018-06-14,39.625000,32.766666,32.408333,31.325001
train,2018-06-21,33.318180,32.766666,32.525002,31.654545
train,2018-06-28,38.650002,32.766666,32.666668,32.108334
train,2018-07-01,38.650002,32.766666,32.666668,32.108334
train,2018-07-07,38.650002,32.891666,32.683334,32.191666
train,2018-07-14,38.650002,33.572727,32.766666,32.281818
train,2018-07-21,38.650002,33.572727,32.763638,32.200001
train,2018-07-28,33.572727,32.891666,32.599998,32.200001
train,2018-08-01,33.572727,32.891666,32.599998,32.345455
train,2018-08-07,33.658333,33.418182,32.763638,32.308334
train,2018-08-14,33.658333,32.827274,32.436363,31.972727
train,2018-08-21,33.658333,32.827274,32.308334,31.872726
train,2018-08-28,33.658333,32.463634,32.027271,31.581818
train,2018-09-01,33.770000,33.439999,32.145454,31.566668
train,2018-09-07,33.770000,32.618183,31.816668,31.299999
train,2018-09-14,33.770000,32.618183,31.716667,30.825001
train,2018-09-21,33.770000,32.618183,30.966667,29.891666
train,2018-09-28,34.533333,33.770000,31.860001,29.350000
train,2018-10-01,34.533333,32.474998,30.316668,29.191668
train,2018-10-07,34.533333,32.474998,30.316668,29.058332
train,2018-10-14,34.533333,32.474998,30.316668,28.508333
train,2018-10-21,34.533333,32.474998,30.316668,25.466667
train,2018-10-28,30.850000,30.366667,27.308332,24.491667
train,2018-11-01,30.850000,29.216667,25.058332,24.233334
train,2018-11-07,26.058332,25.058332,24.533333,24.100000
train,2018-11-14,25.466667,24.916666,24.233334,22.291666
train,2018-11-21,24.916666,24.533333,23.483334,21.016666
train,2018-11-28,24.691668,24.233334,21.275000,20.275000
train,2018-12-01,24.533333,22.825001,21.016666,19.983334
train,2018-12-07,23.483334,21.233334,20.275000,19.208334
train,2018-12-14,23.483334,21.233334,19.983334,18.691668
train,2018-12-21,20.641666,19.941668,18.883333,17.341667
train,2018-12-28,24.200001,21.025000,18.883333,17.341667
train,2019-01-01,24.200001,21.025000,19.483334,17.608334
train,2019-01-07,25.758333,24.200001,19.633333,18.766666
train,2019-01-14,25.758333,24.200001,20.333334,18.808332
train,2019-01-21,25.758333,24.200001,21.025000,18.866667
train,2019-01-28,27.791666,25.158333,20.333334,18.266666
val,2019-02-01,27.791666,25.158333,20.333334,18.075001
val,2019-02-07,27.791666,21.591667,19.025000,17.783333
val,2019-02-14,27.791666,21.600000,19.516666,18.208334
val,2019-02-21,27.791666,21.850000,20.858334,19.241667
val,2019-02-28,25.166666,21.850000,20.858334,19.358334
val,2019-03-01,25.166666,21.850000,20.858334,19.391666
val,2019-03-07,25.166666,21.850000,20.941668,19.966667
val,2019-03-14,27.358334,24.641666,21.850000,20.549999
val,2019-03-21,28.408333,26.325001,23.150000,20.691668
val,2019-03-28,28.408333,27.391666,25.116667,20.941668
val,2019-04-01,31.233334,28.325001,26.408333,21.275000
val,2019-04-07,37.275002,31.475000,28.325001,25.116667
val,2019-04-14,37.275002,31.475000,28.325001,25.116667
val,2019-04-21,37.275002,32.525002,30.125000,27.391666
val,2019-04-28,41.966667,37.275002,31.733334,28.383333
val,2019-05-01,41.966667,37.275002,32.491665,28.400000
val,2019-05-07,41.966667,33.416668,32.108334,29.308332
val,2019-05-14,41.966667,34.391666,32.841667,30.375000
val,2019-05-21,41.966667,34.391666,32.491665,30.375000
val,2019-05-28,34.391666,33.041668,31.733334,30.775000
val,2019-06-01,34.391666,33.041668,31.916666,31.181818
val,2019-06-07,34.391666,33.041668,31.825001,31.250000
val,2019-06-14,33.883335,33.258335,31.941668,31.575001
val,2019-06-21,40.533333,33.441666,32.283333,31.783333
val,2019-06-28,40.533333,33.441666,32.775002,31.875000
val,2019-07-01,40.533333,33.558334,33.133335,31.924999
val,2019-07-07,40.533333,33.558334,33.133335,32.275002
val,2019-07-14,40.533333,33.558334,32.875000,32.275002
val,2019-07-21,36.033333,34.266666,33.349998,32.375000
val,2019-07-28,36.033333,34.266666,33.016666,32.641666
val,2019-08-01,36.033333,34.266666,32.966667,32.491665
val,2019-08-07,36.033333,34.266666,33.016666,32.633335
val,2019-08-14,36.033333,33.516666,32.916668,32.241665
val,2019-08-21,33.045456,32.966667,32.650002,31.966667
val,2019-08-28,33.045456,32.654545,31.991667,31.516666
val,2019-09-01,32.799999,32.141666,31.766666,31.350000
val,2019-09-07,31.799999,31.716667,31.500000,30.933332
val,2019-09-14,31.799999,31.716667,31.116667,30.391666
val,2019-09-21,37.200001,31.650000,30.716667,30.208334
val,2019-09-28,37.200001,30.716667,30.333334,30.000000
val,2019-10-01,37.200001,30.700001,30.283333,29.808332
val,2019-10-07,37.200001,30.700001,30.208334,29.141666
val,2019-10-14,37.200001,32.316666,30.025000,28.958334
val,2019-10-21,32.316666,31.549999,29.741667,27.625000
val,2019-10-28,32.316666,31.549999,29.641666,26.650000
val,2019-11-01,32.316666,31.549999,29.641666,26.450001
val,2019-11-07,32.316666,31.549999,29.641666,24.808332
val,2019-11-14,32.108334,26.450001,24.816668,23.358334
val,2019-11-21,29.641666,24.591667,23.424999,22.233334
val,2019-11-28,23.716667,23.424999,22.250000,20.908333
val,2019-12-01,23.358334,22.674999,21.908333,20.366667
val,2019-12-07,23.308332,22.233334,20.608334,19.433332
val,2019-12-14,23.308332,21.775000,20.366667,17.950001
val,2019-12-21,23.750000,21.758333,18.975000,17.241667
val,2019-12-28,23.750000,18.975000,17.691668,16.250000
val,2020-01-01,23.750000,18.941668,17.691668,16.933332
val,2020-01-07,23.750000,20.641666,18.424999,17.100000
val,2020-01-14,23.750000,20.799999,18.666666,16.933332
val,2020-01-21,23.391666,20.641666,18.975000,17.616667
val,2020-01-28,23.391666,20.641666,19.891666,18.350000
val,2020-02-01,23.391666,21.658333,20.258333,18.408333
val,2020-02-07,27.908333,22.549999,20.258333,18.424999
val,2020-02-14,28.591667,26.316668,22.549999,19.833334
val,2020-02-21,28.591667,26.316668,22.666666,19.025000
val,2020-02-28,28.591667,26.841667,24.475000,21.158333
val,2020-03-01,28.591667,26.841667,24.541666,21.275000
val,2020-03-07,33.458332,29.275000,25.950001,21.508333
val,2020-03-14,33.458332,29.275000,24.075001,20.825001
val,2020-03-21,33.458332,29.275000,25.633333,21.583334
val,2020-03-28,33.458332,30.733334,26.108334,22.333334
val,2020-04-01,33.458332,30.733334,26.083334,23.433332
val,2020-04-07,31.025000,28.125000,26.108334,23.433332
val,2020-04-14,31.025000,29.283333,27.500000,24.600000
val,2020-04-21,39.974998,39.341667,31.025000,26.225000
val,2020-04-28,39.974998,39.341667,31.716667,26.366667
val,2020-05-01,39.974998,39.341667,31.716667,26.366667
val,2020-05-07,39.974998,39.341667,31.716667,27.958334
val,2020-05-14,39.974998,39.341667,31.716667,28.916666
val,2020-05-21,37.174999,33.408333,29.858334,28.416666
val,2020-05-28,33.858334,32.591667,30.116667,28.549999
val,2020-06-01,33.858334,32.591667,30.391666,29.400000
val,2020-06-07,33.858334,32.591667,31.250000,30.116667
val,2020-06-14,33.858334,32.341667,31.266666,30.483334
val,2020-06-21,32.591667,31.966667,31.433332,30.716667
val,2020-06-28,32.658333,32.275002,31.966667,31.250000
val,2020-07-01,34.716667,33.108334,32.183334,31.424999
val,2020-07-07,34.716667,33.316666,32.658333,32.041668
val,2020-07-14,34.716667,33.316666,32.783333,32.091667
val,2020-07-21,34.716667,33.599998,33.108334,32.275002
val,2020-07-28,34.716667,33.599998,33.158333,32.516666
val,2020-08-01,34.033333,33.450001,32.924999,32.416668
val,2020-08-07,35.958332,33.950001,33.325001,32.549999
val,2020-08-14,35.958332,34.891666,33.599998,33.158333
val,2020-08-21,35.958332,34.891666,33.808334,33.241665
val,2020-08-28,35.958332,34.891666,33.808334,33.200001
val,2020-09-01,35.958332,34.891666,33.808334,33.200001
val,2020-09-07,35.066666,34.108334,33.566666,32.724998
val,2020-09-14,35.708332,33.808334,33.174999,32.158333
val,2020-09-21,35.708332,33.708332,32.724998,31.083334
val,2020-09-28,35.708332,33.708332,31.808332,30.716667
val,2020-10-01,35.708332,32.950001,31.049999,30.275000
val,2020-10-07,35.708332,32.950001,30.799999,29.891666
val,2020-10-14,31.666666,31.033333,30.641666,29.191668
val,2020-10-21,31.049999,30.758333,29.758333,27.366667
val,2020-10-28,29.391666,28.816668,27.666666,25.450001
val,2020-11-01,27.791666,27.666666,26.441668,24.358334
val,2020-11-07,27.791666,27.366667,25.466667,23.483334
val,2020-11-14,27.791666,26.650000,24.358334,23.166666
val,2020-11-21,26.650000,24.583334,23.433332,22.266666
val,2020-11-28,26.650000,24.358334,23.025000,21.625000
val,2020-12-01,26.650000,24.358334,23.025000,21.416666
val,2020-12-07,26.650000,24.358334,22.549999,21.299999
val,2020-12-14,27.016666,24.275000,22.400000,21.299999
val,2020-12-21,27.016666,24.275000,22.400000,21.108334
val,2020-12-28,27.016666,24.275000,22.400000,20.666666
val,2021-01-01,27.016666,24.275000,22.400000,19.691668
val,2021-01-07,27.016666,25.608334,23.950001,19.558332
val,2021-01-14,26.366667,25.608334,21.958334,19.558332
val,2021-01-21,26.366667,25.608334,21.958334,19.833334
val,2021-01-28,26.366667,25.608334,21.958334,19.875000
val,2021-02-01,26.366667,25.608334,22.158333,20.275000
val,2021-02-07,26.366667,22.841667,20.608334,19.633333
val,2021-02-14,31.358334,22.158333,20.608334,19.558332
val,2021-02-21,31.358334,27.333334,21.916666,19.875000
val,2021-02-28,32.549999,28.941668,21.916666,19.783333
val,2021-03-01,32.549999,28.941668,21.916666,19.783333
val,2021-03-07,32.549999,28.941668,22.766666,20.341667
val,2021-03-14,32.549999,29.400000,24.216667,20.541666
val,2021-03-21,39.333332,32.450001,27.983334,21.541666
val,2021-03-28,39.333332,32.450001,27.683332,23.608334
val,2021-04-01,39.333332,32.450001,27.983334,24.883333
val,2021-04-07,39.333332,32.741665,30.241667,26.308332
val,2021-04-14,40.416668,33.099998,31.466667,28.125000
val,2021-04-21,40.416668,32.099998,29.883333,27.933332
val,2021-04-28,40.416668,32.099998,30.866667,28.816668
val,2021-05-01,40.416668,32.099998,30.866667,29.049999
val,2021-05-07,40.416668,31.875000,29.658333,28.283333
val,2021-05-14,37.983334,31.875000,30.033333,28.408333
val,2021-05-21,37.983334,31.875000,30.033333,28.625000
val,2021-05-28,37.983334,31.933332,31.116667,29.141666
val,2021-06-01,33.733334,33.366665,31.575001,29.216667
val,2021-06-07,34.049999,33.733334,33.349998,31.116667
val,2021-06-14,34.049999,33.733334,33.349998,31.941668
test,2021-06-21,34.075001,33.841667,33.549999,32.383335
